seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
45601	12.666944444444445	C07	0.766	0.7636000000000001	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
46801	13.000277777777775	C07	0.779	0.7794	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
48001	13.33361111111111	C07	0.795	0.796	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
49201	13.666944444444445	C07	0.811	0.8104	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
50401	14.000277777777775	C07	0.829	0.8254	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
51601	14.33361111111111	C07	0.838	0.8404	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
52801	14.666944444444445	C07	0.854	0.8558	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
54001	15.000277777777775	C07	0.87	0.8718	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
55201	15.33361111111111	C07	0.888	0.8892	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
56401	15.666944444444445	C07	0.909	0.9056	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
57601	16.00027777777778	C07	0.925	0.922	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
58801	16.33361111111111	C07	0.936	0.9362	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
60001	16.666944444444443	C07	0.952	0.9488	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
61201	17.00027777777778	C07	0.959	0.9606	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
62401	17.33361111111111	C07	0.972	0.972	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
63601	17.666944444444443	C07	0.984	0.982	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
64801	18.00027777777778	C07	0.993	0.9922	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
66001	18.33361111111111	C07	1.002	1.0008	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
67201	18.666944444444443	C07	1.01	1.008	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
68401	19.00027777777778	C07	1.015	1.0148	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
69601	19.33361111111111	C07	1.02	1.0208	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
70801	19.666944444444443	C07	1.027	1.0266	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
72001	20.00027777777778	C07	1.032	1.0324	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
73201	20.33361111111111	C07	1.039	1.0386	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
74401	20.666944444444443	C07	1.044	1.0452	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
75601	21.00027777777778	C07	1.051	1.052	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
76801	21.33361111111111	C07	1.06	1.058	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
78001	21.666944444444443	C07	1.066	1.0638	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
79201	22.00027777777778	C07	1.069	1.0682	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
80401	22.33361111111111	C07	1.073	1.0708	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
81601	22.666944444444443	C07	1.073	1.0726	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
82801	23.00027777777778	C07	1.073	1.0742	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
84001	23.33361111111111	C07	1.075	1.0754	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
85201	23.666944444444443	C07	1.077	1.076	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
86401	24.00027777777778	C07	1.079	1.0762	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
87601	24.33361111111111	C07	1.076	1.0758	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
88801	24.666944444444443	C07	1.074	1.0742	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
90001	25.00027777777778	C07	1.073	1.0724	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
91201	25.33361111111111	C07	1.069	1.0714	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
92401	25.666944444444443	C07	1.07	1.0712	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
93601	26.00027777777778	C07	1.071	1.0718	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
94801	26.33361111111111	C07	1.073	1.0736	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
96001	26.666944444444443	C07	1.076	1.0766	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
97201	27.00027777777778	C07	1.078	1.0804	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
98401	27.33361111111111	C07	1.085	1.084	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
99601	27.666944444444443	C07	1.09	1.0874	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
100802	28.00055555555555	C07	1.091	1.0906	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
102002	28.33388888888889	C07	1.093	1.0946	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
103202	28.66722222222222	C07	1.094	1.1012	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
104402	29.00055555555555	C07	1.105	1.1098	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
105602	29.33388888888889	C07	1.123	1.1162	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
106802	29.66722222222222	C07	1.134	1.1224	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
108002	30.00055555555555	C07	1.125	1.1258	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
109202	30.33388888888889	C07	1.125	1.1262	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
110402	30.66722222222222	C07	1.122	1.1242	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
111602	31.00055555555555	C07	1.125	1.1214	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
112802	31.33388888888889	C07	1.124	1.1178	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
114002	31.66722222222222	C07	1.111	1.1154	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
115202	32.00055555555556	C07	1.107	1.1134	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
116402	32.333888888888886	C07	1.11	1.112	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
117602	32.66722222222222	C07	1.115	1.1128	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
118802	33.00055555555556	C07	1.117	1.114	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
120002	33.333888888888886	C07	1.115	1.1146	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
121202	33.66722222222222	C07	1.113	1.113	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
122402	34.00055555555556	C07	1.113	1.1112	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
123602	34.333888888888886	C07	1.107	1.1094	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
124802	34.66722222222222	C07	1.108	1.108	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
126002	35.00055555555556	C07	1.106	1.1064	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
127202	35.333888888888886	C07	1.106	1.1052	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
128402	35.66722222222222	C07	1.105	1.1036	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
129602	36.00055555555556	C07	1.101	1.1022	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
130802	36.333888888888886	C07	1.1	1.1004	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
132002	36.66722222222222	C07	1.099	1.099	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
133202	37.00055555555556	C07	1.097	1.0996	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
134402	37.333888888888886	C07	1.098	1.102	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
135602	37.66722222222222	C07	1.104	1.104	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
136802	38.00055555555556	C07	1.112	1.105	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
138002	38.333888888888886	C07	1.109	1.1044	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
139202	38.66722222222222	C07	1.102	1.1018	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
140402	39.00055555555556	C07	1.095	1.0978	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
141602	39.333888888888886	C07	1.091	1.095	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
142802	39.66722222222222	C07	1.092	1.094	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
144002	40.00055555555556	C07	1.095	1.0944	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
145202	40.333888888888886	C07	1.097	1.0974	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
146402	40.66722222222222	C07	1.097	1.0982	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
147602	41.00055555555556	C07	1.106	1.0992	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
148803	41.33416666666667	C07	1.096	1.099	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
150003	41.6675	C07	1.1	1.0992000000000002	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
151203	42.00083333333333	C07	1.096	1.0982	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
152403	42.33416666666667	C07	1.098	1.0988	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
153603	42.6675	C07	1.101	1.0988	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
154803	43.00083333333333	C07	1.099	1.0982	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
156003	43.33416666666667	C07	1.1	1.0976	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
157203	43.6675	C07	1.093	1.0956	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
158403	44.00083333333333	C07	1.095	1.0946	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
159603	44.33416666666667	C07	1.091	1.0926	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
160803	44.6675	C07	1.094	1.0918	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
162003	45.00083333333333	C07	1.09	1.0916	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
163203	45.33416666666667	C07	1.089	1.0922	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
164403	45.6675	C07	1.094	1.091	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
165603	46.00083333333333	C07	1.094	1.0902	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
166803	46.33416666666667	C07	1.088	1.0894	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
168003	46.6675	C07	1.086	1.0866	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
169203	47.00083333333333	C07	1.085	1.0792	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
170403	47.33416666666667	C07	1.08	1.073	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
171603	47.6675	C07	1.057	1.06975	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
172803	48.00083333333333	C07	1.057	1.0646666666666669	1	H1977	anc	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
0	0	C08	0.128	0.12733333333333333	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
1200	0.3333333333333333	C08	0.127	0.12725	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
2400	0.6666666666666666	C08	0.127	0.1272	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
3600	1	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
4800	1.3333333333333333	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
6000	1.6666666666666667	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
7200	2	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
8400	2.3333333333333335	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
9600	2.6666666666666665	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
10800	3	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
12000	3.3333333333333335	C08	0.127	0.127	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
13200	3.6666666666666665	C08	0.127	0.1272	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
14400	4	C08	0.127	0.1274	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
15600	4.333333333333333	C08	0.128	0.1276	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
16800	4.666666666666667	C08	0.128	0.128	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
18000	5	C08	0.128	0.1284	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
19200	5.333333333333333	C08	0.129	0.1288	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
20400	5.666666666666667	C08	0.129	0.1292	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
21600	6	C08	0.13	0.1298	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
22800	6.333333333333333	C08	0.13	0.1302	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
24000	6.666666666666667	C08	0.131	0.131	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
25200	7	C08	0.131	0.1316	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
26400	7.333333333333333	C08	0.133	0.13140000000000002	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
27600	7.666666666666667	C08	0.133	0.13140000000000002	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
28800	8	C08	0.129	0.1318	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
30000	8.333333333333334	C08	0.131	0.132	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
31200	8.666666666666666	C08	0.133	0.1338	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
32400	9	C08	0.134	0.141	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
33600	9.333333333333334	C08	0.142	0.1468	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
34800	9.666666666666666	C08	0.165	0.1528	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
36000	10	C08	0.16	0.1606	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
37200	10.333333333333334	C08	0.163	0.1694	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
38400	10.666666666666666	C08	0.173	0.1758	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
39600	11	C08	0.186	0.1862	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
40800	11.333333333333334	C08	0.197	0.198	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
42001	11.666944444444445	C08	0.212	0.2118	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
43201	12.000277777777775	C08	0.222	0.2274	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
44401	12.33361111111111	C08	0.242	0.2456	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
45601	12.666944444444445	C08	0.264	0.2632	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
46801	13.000277777777775	C08	0.288	0.283	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
48001	13.33361111111111	C08	0.3	0.30419999999999997	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
49201	13.666944444444445	C08	0.321	0.32439999999999997	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
50401	14.000277777777775	C08	0.348	0.3458	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
51601	14.33361111111111	C08	0.365	0.3706	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
52801	14.666944444444445	C08	0.395	0.3962	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
54001	15.000277777777775	C08	0.424	0.4232	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
55201	15.33361111111111	C08	0.449	0.4572	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
56401	15.666944444444445	C08	0.483	0.4972	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
57601	16.00027777777778	C08	0.535	0.5378000000000001	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
58801	16.33361111111111	C08	0.595	0.5816	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
60001	16.666944444444443	C08	0.627	0.6244	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
61201	17.00027777777778	C08	0.668	0.664	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
62401	17.33361111111111	C08	0.697	0.6956	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
63601	17.666944444444443	C08	0.733	0.7258	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
64801	18.00027777777778	C08	0.753	0.7532	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
66001	18.33361111111111	C08	0.778	0.7822	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
67201	18.666944444444443	C08	0.805	0.8104	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
68401	19.00027777777778	C08	0.842	0.84	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
69601	19.33361111111111	C08	0.874	0.8674000000000001	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
70801	19.666944444444443	C08	0.901	0.8924	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
72001	20.00027777777778	C08	0.915	0.9118	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
73201	20.33361111111111	C08	0.93	0.9274	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
74401	20.666944444444443	C08	0.939	0.9394	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
75601	21.00027777777778	C08	0.952	0.9502	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
76801	21.33361111111111	C08	0.961	0.9598	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
78001	21.666944444444443	C08	0.969	0.969	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
79201	22.00027777777778	C08	0.978	0.9768	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
80401	22.33361111111111	C08	0.985	0.9834	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
81601	22.666944444444443	C08	0.991	0.9896	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
82801	23.00027777777778	C08	0.994	0.9948	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
84001	23.33361111111111	C08	1	0.9992	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
85201	23.666944444444443	C08	1.004	1.0024	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
86401	24.00027777777778	C08	1.007	1.0053999999999998	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
87601	24.33361111111111	C08	1.007	1.0074	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
88801	24.666944444444443	C08	1.009	1.0086	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
90001	25.00027777777778	C08	1.01	1.0096	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
91201	25.33361111111111	C08	1.01	1.011	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
92401	25.666944444444443	C08	1.012	1.0132	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
93601	26.00027777777778	C08	1.014	1.0152	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
94801	26.33361111111111	C08	1.02	1.0174	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
96001	26.666944444444443	C08	1.02	1.0194	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
97201	27.00027777777778	C08	1.021	1.0208	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
98401	27.33361111111111	C08	1.022	1.0202	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
99601	27.666944444444443	C08	1.021	1.0195999999999998	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
100802	28.00055555555555	C08	1.017	1.018	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
102002	28.33388888888889	C08	1.017	1.0164	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
103202	28.66722222222222	C08	1.013	1.0155999999999998	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
104402	29.00055555555555	C08	1.014	1.0158	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
105602	29.33388888888889	C08	1.017	1.0168	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
106802	29.66722222222222	C08	1.018	1.019	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
108002	30.00055555555555	C08	1.022	1.0214	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
109202	30.33388888888889	C08	1.024	1.0224	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
110402	30.66722222222222	C08	1.026	1.0244	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
111602	31.00055555555555	C08	1.022	1.0266	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
112802	31.33388888888889	C08	1.028	1.031	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
114002	31.66722222222222	C08	1.033	1.038	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
115202	32.00055555555556	C08	1.046	1.0476	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
116402	32.333888888888886	C08	1.061	1.0568	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
117602	32.66722222222222	C08	1.07	1.066	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
118802	33.00055555555556	C08	1.074	1.073	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
120002	33.333888888888886	C08	1.079	1.0764	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
121202	33.66722222222222	C08	1.081	1.079	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
122402	34.00055555555556	C08	1.078	1.0786	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
123602	34.333888888888886	C08	1.083	1.077	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
124802	34.66722222222222	C08	1.072	1.0742	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
126002	35.00055555555556	C08	1.071	1.0716	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
127202	35.333888888888886	C08	1.067	1.066	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
128402	35.66722222222222	C08	1.065	1.0626	1	H1977	evo	A1977_E1977	b	coculture	C07C08	R2A	0	10000	c1	0
