seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
136802	38.00055555555556	F04	0.604	0.6046	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
138003	38.33416666666667	F04	0.607	0.6072	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
139203	38.6675	F04	0.609	0.6096	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
140403	39.00083333333333	F04	0.613	0.61239999999999994	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
141603	39.33416666666667	F04	0.615	0.615	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
142803	39.6675	F04	0.618	0.6178	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
144003	40.00083333333333	F04	0.62	0.6204	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
145203	40.33416666666667	F04	0.623	0.623	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
146403	40.6675	F04	0.626	0.626	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
147603	41.00083333333333	F04	0.628	0.629	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
148803	41.33416666666667	F04	0.633	0.632	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
150003	41.6675	F04	0.635	0.6348	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
151203	42.00083333333333	F04	0.638	0.6378	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
152403	42.33416666666667	F04	0.64	0.6404	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
153603	42.6675	F04	0.643	0.6432	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
154803	43.00083333333333	F04	0.646	0.646	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
156003	43.33416666666667	F04	0.649	0.649	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
157203	43.6675	F04	0.652	0.6518	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
158403	44.00083333333333	F04	0.655	0.6546000000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
159603	44.33416666666667	F04	0.657	0.6572	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
160803	44.6675	F04	0.66	0.6596000000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
162003	45.00083333333333	F04	0.662	0.662	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
163203	45.33416666666667	F04	0.664	0.6642	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
164403	45.6675	F04	0.667	0.666	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
165603	46.00083333333333	F04	0.668	0.6678000000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
166803	46.33416666666667	F04	0.669	0.6694	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
168003	46.6675	F04	0.671	0.6706000000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
169203	47.00083333333333	F04	0.672	0.6718000000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
170403	47.33416666666667	F04	0.673	0.6732	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
171603	47.6675	F04	0.674	0.6737500000000001	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
172803	48.00083333333333	F04	0.676	0.6743333333333333	2	H1287	evo	A1287_E1287	b	coculture	F03F04	M9MM	0	10000	c2	48
0	0	F07	0.098	0.099	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
1200	0.3333333333333333	F07	0.099	0.09925	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
2400	0.6666666666666666	F07	0.1	0.0996	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
3600	1	F07	0.1	0.1004	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
4800	1.3333333333333333	F07	0.101	0.1014	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
6000	1.6666666666666667	F07	0.102	0.103	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
7200	2	F07	0.104	0.105	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
8400	2.3333333333333335	F07	0.108	0.1074	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
9600	2.6666666666666665	F07	0.11	0.1104	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
10800	3	F07	0.113	0.1142	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
12000	3.3333333333333335	F07	0.117	0.1194	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
13200	3.6666666666666665	F07	0.123	0.1276	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
14400	4	F07	0.134	0.1392	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
15600	4.333333333333333	F07	0.151	0.1562	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
16800	4.666666666666667	F07	0.171	0.1786	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
18000	5	F07	0.202	0.2066	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
19200	5.333333333333333	F07	0.235	0.2412	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
20400	5.666666666666667	F07	0.274	0.2826	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
21600	6	F07	0.324	0.3278	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
22800	6.333333333333333	F07	0.378	0.369	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
24000	6.666666666666667	F07	0.428	0.4068	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
25200	7	F07	0.441	0.4384	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
26400	7.333333333333333	F07	0.463	0.4632	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
27600	7.666666666666667	F07	0.482	0.4804	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
28800	8	F07	0.502	0.497	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
30000	8.333333333333334	F07	0.514	0.5118	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
31200	8.666666666666666	F07	0.524	0.5262	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
32401	9.000277777777777	F07	0.537	0.5388000000000001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
33601	9.33361111111111	F07	0.554	0.5514	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
34801	9.666944444444445	F07	0.565	0.564	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
36001	10.000277777777775	F07	0.577	0.5761999999999999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
37201	10.33361111111111	F07	0.587	0.5866	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
38401	10.666944444444445	F07	0.598	0.5962	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
39601	11.000277777777775	F07	0.606	0.605	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
40801	11.33361111111111	F07	0.613	0.6134	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
42001	11.666944444444445	F07	0.621	0.6212	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
43201	12.000277777777775	F07	0.629	0.6292	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
44401	12.33361111111111	F07	0.637	0.6376000000000001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
45601	12.666944444444445	F07	0.646	0.6462	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
46801	13.000277777777775	F07	0.655	0.6546000000000001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
48001	13.33361111111111	F07	0.664	0.6632	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
49201	13.666944444444445	F07	0.671	0.6712	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
50401	14.000277777777775	F07	0.68	0.6788000000000001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
51601	14.33361111111111	F07	0.686	0.686	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
52801	14.666944444444445	F07	0.693	0.693	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
54001	15.000277777777775	F07	0.7	0.6994	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
55201	15.33361111111111	F07	0.706	0.7058	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
56401	15.666944444444445	F07	0.712	0.712	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
57601	16.00027777777778	F07	0.718	0.7178	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
58801	16.33361111111111	F07	0.724	0.7233999999999999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
60001	16.666944444444443	F07	0.729	0.729	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
61201	17.00027777777778	F07	0.734	0.7343999999999999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
62401	17.33361111111111	F07	0.74	0.7394	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
63601	17.666944444444443	F07	0.745	0.7446	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
64801	18.00027777777778	F07	0.749	0.7498	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
66001	18.33361111111111	F07	0.755	0.755	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
67201	18.666944444444443	F07	0.76	0.7602	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
68401	19.00027777777778	F07	0.766	0.7654	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
69601	19.33361111111111	F07	0.771	0.7702	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
70801	19.666944444444443	F07	0.775	0.7748	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
72001	20.00027777777778	F07	0.779	0.779	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
73201	20.33361111111111	F07	0.783	0.783	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
74401	20.666944444444443	F07	0.787	0.7872	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
75601	21.00027777777778	F07	0.791	0.7912	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
76801	21.33361111111111	F07	0.796	0.7952	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
78001	21.666944444444443	F07	0.799	0.7994	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
79201	22.00027777777778	F07	0.803	0.8036000000000001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
80401	22.33361111111111	F07	0.808	0.8076	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
81601	22.666944444444443	F07	0.812	0.8116	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
82801	23.00027777777778	F07	0.816	0.8158	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
84002	23.33388888888889	F07	0.819	0.8196	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
85202	23.66722222222222	F07	0.824	0.8233999999999999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
86402	24.00055555555555	F07	0.827	0.8273999999999999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
87602	24.33388888888889	F07	0.831	0.8318	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
88802	24.66722222222222	F07	0.836	0.8358	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
90002	25.00055555555555	F07	0.841	0.8402	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
91202	25.33388888888889	F07	0.844	0.8448	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
92402	25.66722222222222	F07	0.849	0.8492	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
93602	26.00055555555555	F07	0.854	0.8536	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
94802	26.33388888888889	F07	0.858	0.8582	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
96002	26.66722222222222	F07	0.863	0.8626	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
97202	27.00055555555555	F07	0.867	0.867	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
98402	27.33388888888889	F07	0.871	0.8714	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
99602	27.66722222222222	F07	0.876	0.8756	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
100802	28.00055555555555	F07	0.88	0.88	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
102002	28.33388888888889	F07	0.884	0.8846	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
103202	28.66722222222222	F07	0.889	0.889	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
104402	29.00055555555555	F07	0.894	0.8934	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
105602	29.33388888888889	F07	0.898	0.8978	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
106802	29.66722222222222	F07	0.902	0.902	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
108002	30.00055555555555	F07	0.906	0.906	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
109202	30.33388888888889	F07	0.91	0.9098	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
110402	30.66722222222222	F07	0.914	0.9136	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
111602	31.00055555555555	F07	0.917	0.9174	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
112802	31.33388888888889	F07	0.921	0.921	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
114002	31.66722222222222	F07	0.925	0.9246	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
115202	32.00055555555556	F07	0.928	0.9282	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
116402	32.333888888888886	F07	0.932	0.9318	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
117602	32.66722222222222	F07	0.935	0.9354	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
118802	33.00055555555556	F07	0.939	0.9392	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
120002	33.333888888888886	F07	0.943	0.943	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
121202	33.66722222222222	F07	0.947	0.947	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
122402	34.00055555555556	F07	0.951	0.951	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
123602	34.333888888888886	F07	0.955	0.9552	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
124802	34.66722222222222	F07	0.959	0.96	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
126002	35.00055555555556	F07	0.964	0.9654	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
127202	35.333888888888886	F07	0.971	0.9712	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
128402	35.66722222222222	F07	0.978	0.9772	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
129602	36.00055555555556	F07	0.984	0.983	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
130802	36.333888888888886	F07	0.989	0.9884	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
132002	36.66722222222222	F07	0.993	0.9928	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
133202	37.00055555555556	F07	0.998	0.9962	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
134402	37.333888888888886	F07	1	0.999	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
135602	37.66722222222222	F07	1.001	1.0012	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
136802	38.00055555555556	F07	1.003	1.0024	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
138003	38.33416666666667	F07	1.004	1.0033999999999998	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
139203	38.6675	F07	1.004	1.0044	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
140403	39.00083333333333	F07	1.005	1.005	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
141603	39.33416666666667	F07	1.006	1.0056	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
142803	39.6675	F07	1.006	1.0064	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
144003	40.00083333333333	F07	1.007	1.007	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
145203	40.33416666666667	F07	1.008	1.0078	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
146403	40.6675	F07	1.008	1.0086	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
147603	41.00083333333333	F07	1.01	1.0094	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
148803	41.33416666666667	F07	1.01	1.01	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
150003	41.6675	F07	1.011	1.0106	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
151203	42.00083333333333	F07	1.011	1.0106	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
152403	42.33416666666667	F07	1.011	1.0106	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
153603	42.6675	F07	1.01	1.0102	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
154803	43.00083333333333	F07	1.01	1.0096	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
156003	43.33416666666667	F07	1.009	1.0088	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
157203	43.6675	F07	1.008	1.008	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
158403	44.00083333333333	F07	1.007	1.0072	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
159603	44.33416666666667	F07	1.006	1.0062	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
160803	44.6675	F07	1.006	1.0054	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
162003	45.00083333333333	F07	1.004	1.0046	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
163203	45.33416666666667	F07	1.004	1.0038	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
164403	45.6675	F07	1.003	1.0028	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
165603	46.00083333333333	F07	1.002	1.0018	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
166803	46.33416666666667	F07	1.001	1.001	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
168003	46.6675	F07	0.999	1.0002	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
169203	47.00083333333333	F07	1	0.9994	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
170403	47.33416666666667	F07	0.999	0.9986	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
171603	47.6675	F07	0.998	0.9985	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
172803	48.00083333333333	F07	0.997	0.998	2	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	0	10000	c2	48
0	0	F08	0.123	0.123	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
1200	0.3333333333333333	F08	0.123	0.12225	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
2400	0.6666666666666666	F08	0.123	0.1216	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
3600	1	F08	0.12	0.1208	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
4800	1.3333333333333333	F08	0.119	0.1198	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
6000	1.6666666666666667	F08	0.119	0.1188	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
7200	2	F08	0.118	0.1184	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
8400	2.3333333333333335	F08	0.118	0.1182	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
9600	2.6666666666666665	F08	0.118	0.1182	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
10800	3	F08	0.118	0.1182	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
12000	3.3333333333333335	F08	0.119	0.1184	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
13200	3.6666666666666665	F08	0.118	0.1186	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
14400	4	F08	0.119	0.1188	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
15600	4.333333333333333	F08	0.119	0.1188	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
16800	4.666666666666667	F08	0.119	0.119	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
18000	5	F08	0.119	0.1192	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
19200	5.333333333333333	F08	0.119	0.1196	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
20400	5.666666666666667	F08	0.12	0.1202	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
21600	6	F08	0.121	0.121	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
22800	6.333333333333333	F08	0.122	0.1222	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
24000	6.666666666666667	F08	0.123	0.1232	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
25200	7	F08	0.125	0.124	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
26400	7.333333333333333	F08	0.125	0.1248	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
27600	7.666666666666667	F08	0.125	0.1254	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
28800	8	F08	0.126	0.126	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
30000	8.333333333333334	F08	0.126	0.1268	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
31200	8.666666666666666	F08	0.128	0.1282	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
32401	9.000277777777777	F08	0.129	0.1302	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
33601	9.33361111111111	F08	0.132	0.133	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
34801	9.666944444444445	F08	0.136	0.13620000000000002	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
36001	10.000277777777775	F08	0.14	0.1402	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
37201	10.33361111111111	F08	0.144	0.145	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
38401	10.666944444444445	F08	0.149	0.1504	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
39601	11.000277777777775	F08	0.156	0.1564	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
40801	11.33361111111111	F08	0.163	0.163	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
42001	11.666944444444445	F08	0.17	0.1702	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
43201	12.000277777777775	F08	0.177	0.1768	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
44401	12.33361111111111	F08	0.185	0.1828	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
45601	12.666944444444445	F08	0.189	0.1878	2	H1287	evo	A1287_E1287	b	coculture	F07F08	R2A	0	10000	c2	48
