auc	max_od	min_od	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	plate_name	streptomycin
7.483441222222222	0.198	0.1376666666666667	H1287	anc	NA	a	diffusion_test_M9_start	B01B02	M9	plate01	NA
6.942992777777777	0.14633333333333332	0.144	NA	NA	NA	a	diffusion_test_M9_start	B01B02	R2A	plate01	NA
9.48562975	0.29666666666666663	0.1388	H1287	evo	NA	a	diffusion_test_M9_start	B03B04	M9	plate01	NA
6.964993166666666	0.15033333333333332	0.14379999999999998	NA	NA	NA	a	diffusion_test_M9_start	B03B04	R2A	plate01	NA
19.301493277777777	0.798	0.1378	H1977	anc	NA	a	diffusion_test_M9_start	B05B06	M9	plate01	NA
6.965270833333332	0.147	0.144	NA	NA	NA	a	diffusion_test_M9_start	B05B06	R2A	plate01	NA
7.810619833333333	0.25466666666666665	0.1332	H1977	evo	NA	a	diffusion_test_M9_start	B07B08	M9	plate01	NA
6.721277777777778	0.141	0.1396	NA	NA	NA	a	diffusion_test_M9_start	B07B08	R2A	plate01	NA
7.011493944444444	0.14833333333333332	0.145	NA	NA	NA	a	monoculture	B09B10	R2A	plate01	NA
32.8335375	1.0103333333333333	0.147	H1287	anc	NA	a	monoculture	B09B10	R2A	plate01	NA
7.143290555555555	0.15	0.148	NA	NA	NA	a	monoculture	B11B12	R2A	plate01	NA
42.64545347222222	1.4353333333333333	0.147	H1977	anc	NA	a	monoculture	B11B12	R2A	plate01	NA
20.503166333333333	0.653	0.142	H1287	anc	NA	b	diffusion_test_M9_start	C01C02	M9	plate01	NA
7.152640833333333	0.15133333333333332	0.1462	NA	NA	NA	b	diffusion_test_M9_start	C01C02	R2A	plate01	NA
7.234570055555555	0.16666666666666669	0.139	H1287	evo	NA	b	diffusion_test_M9_start	C03C04	M9	plate01	NA
6.8052459166666655	0.14266666666666666	0.141	NA	NA	NA	b	diffusion_test_M9_start	C03C04	R2A	plate01	NA
7.020266749999999	0.15966666666666668	0.14079999999999998	H1977	anc	NA	b	diffusion_test_M9_start	C05C06	M9	plate01	NA
7.191330361111111	0.15333333333333332	0.149	NA	NA	NA	b	diffusion_test_M9_start	C05C06	R2A	plate01	NA
26.430918277777778	1.084	0.134	H1977	evo	NA	b	diffusion_test_M9_start	C07C08	M9	plate01	NA
6.772450888888889	0.144	0.14	NA	NA	NA	b	diffusion_test_M9_start	C07C08	R2A	plate01	NA
6.947431749999999	0.147	0.143	NA	NA	NA	b	monoculture	C09C10	R2A	plate01	NA
30.5942305	0.9066666666666667	0.146	H1287	anc	NA	b	monoculture	C09C10	R2A	plate01	NA
6.969121111111111	0.146	0.14479999999999998	NA	NA	NA	b	monoculture	C11C12	R2A	plate01	NA
43.15777188888889	1.4342	0.14659999999999998	H1977	anc	NA	b	monoculture	C11C12	R2A	plate01	NA
10.301421194444444	0.38033333333333336	0.137	H1287	anc	NA	c	diffusion_test_M9_start	D01D02	M9	plate01	NA
6.886258388888888	0.14566666666666667	0.1424	NA	NA	NA	c	diffusion_test_M9_start	D01D02	R2A	plate01	NA
7.5872265	0.18433333333333332	0.137	H1287	evo	NA	c	diffusion_test_M9_start	D03D04	M9	plate01	NA
6.83649636111111	0.1443333333333333	0.141	NA	NA	NA	c	diffusion_test_M9_start	D03D04	R2A	plate01	NA
6.813908555555556	0.18133333333333332	0.1348	H1977	anc	NA	c	diffusion_test_M9_start	D05D06	M9	plate01	NA
6.781284194444444	0.143	0.14	NA	NA	NA	c	diffusion_test_M9_start	D05D06	R2A	plate01	NA
22.423605416666668	0.983	0.137	H1977	evo	NA	c	diffusion_test_M9_start	D07D08	M9	plate01	NA
6.784156666666666	0.1443333333333333	0.14079999999999998	NA	NA	NA	c	diffusion_test_M9_start	D07D08	R2A	plate01	NA
7.064272888888889	0.15266666666666667	0.1442	NA	NA	NA	c	monoculture	D09D10	R2A	plate01	NA
32.88026113888889	1.0206666666666666	0.14733333333333332	H1287	anc	NA	c	monoculture	D09D10	R2A	plate01	NA
7.072600749999999	0.15033333333333332	0.1462	NA	NA	NA	c	monoculture	D11D12	R2A	plate01	NA
43.318943222222224	1.448	0.148	H1977	anc	NA	c	monoculture	D11D12	R2A	plate01	NA
6.709116444444445	0.14	0.139	NA	NA	NA	a	diffusion_test_broth_start	E01E02	M9	plate01	NA
27.11843725	0.7206	0.143	H1287	anc	NA	a	diffusion_test_broth_start	E01E02	R2A	plate01	NA
6.578280833333333	0.138	0.137	NA	NA	NA	a	diffusion_test_broth_start	E03E04	M9	plate01	NA
22.46289361111111	0.6686000000000001	0.143	H1287	evo	NA	a	diffusion_test_broth_start	E03E04	R2A	plate01	NA
6.601592388888889	0.1386666666666667	0.1368	NA	NA	NA	a	diffusion_test_broth_start	E05E06	M9	plate01	NA
38.223863305555554	1.0998000000000001	0.142	H1977	anc	NA	a	diffusion_test_broth_start	E05E06	R2A	plate01	NA
6.509485305555556	0.13733333333333334	0.135	NA	NA	NA	a	diffusion_test_broth_start	E07E08	M9	plate01	NA
36.66959497222222	1.0922	0.145	H1977	evo	NA	a	diffusion_test_broth_start	E07E08	R2A	plate01	NA
6.858618972222222	0.145	0.142	NA	NA	NA	a	monoculture	E09E10	R2A	plate01	NA
32.92837113888889	1.0783333333333334	0.14766666666666667	H1287	evo	NA	a	monoculture	E09E10	R2A	plate01	NA
6.910158888888888	0.14533333333333331	0.143	NA	NA	NA	a	monoculture	E11E12	R2A	plate01	NA
43.273009277777774	1.464	0.14859999999999998	H1977	evo	NA	a	monoculture	E11E12	R2A	plate01	NA
6.5548026111111115	0.13833333333333334	0.136	NA	NA	NA	b	diffusion_test_broth_start	F01F02	M9	plate01	NA
25.760770194444444	0.6888	0.144	H1287	anc	NA	b	diffusion_test_broth_start	F01F02	R2A	plate01	NA
6.625742861111112	0.14	0.137	NA	NA	NA	b	diffusion_test_broth_start	F03F04	M9	plate01	NA
21.07446975	0.6068	0.145	H1287	evo	NA	b	diffusion_test_broth_start	F03F04	R2A	plate01	NA
6.64594325	0.14	0.137	NA	NA	NA	b	diffusion_test_broth_start	F05F06	M9	plate01	NA
37.57150022222222	1.1086	0.145	H1977	anc	NA	b	diffusion_test_broth_start	F05F06	R2A	plate01	NA
6.605614527777778	0.139	0.137	NA	NA	NA	b	diffusion_test_broth_start	F07F08	M9	plate01	NA
36.942675	1.087	0.146	H1977	evo	NA	b	diffusion_test_broth_start	F07F08	R2A	plate01	NA
6.822417722222221	0.16866666666666666	0.141	NA	NA	NA	b	monoculture	F09F10	R2A	plate01	NA
26.185782805555554	0.8833333333333333	0.144	H1287	evo	NA	b	monoculture	F09F10	R2A	plate01	NA
6.941953694444444	0.148	0.143	NA	NA	NA	b	monoculture	F11F12	R2A	plate01	NA
43.451348055555556	1.4486	0.145	H1977	evo	NA	b	monoculture	F11F12	R2A	plate01	NA
6.8276184722222215	0.143	0.1412	NA	NA	NA	c	diffusion_test_broth_start	G01G02	M9	plate01	NA
25.117611944444445	0.6738000000000001	0.1433333333333333	H1287	anc	NA	c	diffusion_test_broth_start	G01G02	R2A	plate01	NA
6.536430222222222	0.137	0.136	NA	NA	NA	c	diffusion_test_broth_start	G03G04	M9	plate01	NA
20.4138205	0.5861999999999999	0.1433333333333333	H1287	evo	NA	c	diffusion_test_broth_start	G03G04	R2A	plate01	NA
7.1391798333333325	0.15059999999999998	0.14659999999999998	NA	NA	NA	c	diffusion_test_broth_start	G05G06	M9	plate01	NA
34.412773305555554	0.9626	0.147	H1977	anc	NA	c	diffusion_test_broth_start	G05G06	R2A	plate01	NA
6.655948888888889	0.14	0.138	NA	NA	NA	c	diffusion_test_broth_start	G07G08	M9	plate01	NA
34.9485475	1.0688	0.145	H1977	evo	NA	c	diffusion_test_broth_start	G07G08	R2A	plate01	NA
6.961420638888888	0.148	0.14375	NA	NA	NA	c	monoculture	G09G10	R2A	plate01	NA
26.88197886111111	0.9233333333333333	0.147	H1287	evo	NA	c	monoculture	G09G10	R2A	plate01	NA
6.946787277777777	0.1452	0.144	NA	NA	NA	c	monoculture	G11G12	R2A	plate01	NA
44.40511875	1.467	0.147	H1977	evo	NA	c	monoculture	G11G12	R2A	plate01	NA
38.00067327777778	1.0352000000000001	0.153	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	plate02	0
26.586393750000003	0.8186	0.15259999999999999	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	plate02	0
31.141948666666668	0.7974	0.154	H1287	anc	A1287_A1977	a	coculture	B03B04	R2A	plate02	0
41.89478305555556	1.2338	0.155	H1977	anc	A1287_A1977	a	coculture	B03B04	R2A	plate02	0
34.00495269444445	0.8746	0.173	H1287	anc	A1287_E1977	a	coculture	B05B06	R2A	plate02	0
36.08739116666667	1.2328000000000001	0.1626	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	plate02	0
25.582264416666668	0.677	0.1588	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	plate02	0
43.93022588888889	1.3412	0.1542	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	plate02	0
27.950003222222225	0.785	0.1534	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	plate02	0
38.48217844444445	1.2504	0.1572	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	plate02	0
43.24014019444445	1.2588	0.156	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	plate02	0
29.935850194444445	0.9914	0.151	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	plate02	0
37.13072372222222	0.9995999999999999	0.153	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate02	0
20.76945377777778	0.626	0.154	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate02	0
33.78134113888889	0.863	0.154	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	plate02	0
40.909548722222226	1.2076	0.155	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	plate02	0
34.87743475	0.9084	0.16	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	plate02	0
35.087114694444445	1.139	0.153	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	plate02	0
27.301519583333334	0.7558	0.1578	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	plate02	0
44.529497	1.3224	0.15159999999999998	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	plate02	0
28.403363611111114	0.8	0.1528	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	plate02	0
37.77105002777778	1.2496	0.1562	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	plate02	0
46.05687913888889	1.313	0.1572	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	plate02	0
29.761245194444445	1.0062	0.155	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	plate02	0
36.622905555555555	0.9853999999999999	0.154	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate02	0
24.764723194444446	0.8473999999999999	0.1576	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate02	0
34.57396113888889	0.882	0.157	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	plate02	0
41.35379666666667	1.2232	0.1542	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	plate02	0
37.16337797222222	0.964	0.159	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	plate02	0
34.050815444444446	1.0634	0.156	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	plate02	0
27.554287472222224	0.7544	0.1616	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	plate02	0
44.71028316666667	1.346	0.157	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	plate02	0
28.887230722222224	0.796	0.155	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	plate02	0
38.32960561111111	1.27	0.153	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	plate02	0
44.80622180555556	1.2754	0.159	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	plate02	0
31.100497055555557	1.0218	0.155	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	plate02	0
36.22282427777778	0.986	0.154	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate02	0
21.85416930555556	0.6572	0.1588	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate02	0
33.82069352777778	0.859	0.153	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	plate02	0
42.26262880555556	1.2384	0.155	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	plate02	0
36.122967361111115	0.9242	0.155	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	plate02	0
35.78042933333334	1.1526	0.16040000000000001	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	plate02	0
27.62510402777778	0.7532	0.158	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	plate02	0
44.787697361111114	1.3362	0.15159999999999998	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	plate02	0
28.740115694444448	0.7916000000000001	0.1552	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	plate02	0
39.00120527777778	1.2812000000000001	0.1532	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	plate02	0
45.12900441666667	1.2864	0.156	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	plate02	0
32.02733680555556	1.0246	0.152	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	plate02	0
37.55455636111111	1.0408	0.1534	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate02	0
22.986477444444446	0.678	0.1714	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate02	0
34.11657733333333	0.8798	0.1592	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	plate02	0
41.643604833333335	1.2306000000000001	0.1532	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	plate02	0
35.392514250000005	0.9204	0.1592	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	plate02	0
35.056973722222224	1.1292	0.162	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	plate02	0
27.813545222222224	0.7692	0.1592	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	plate02	0
45.02171608333334	1.3454	0.1616	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	plate02	0
28.565803194444445	0.7962	0.1512	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	plate02	0
39.26048502777778	1.2813999999999999	0.1578	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	plate02	0
44.716999722222226	1.2952	0.1602	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	plate02	0
31.52302488888889	1.0353999999999999	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	plate02	0
38.78681708333333	1.06	0.1572	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate02	0
20.19612575	0.611	0.1612	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate02	0
33.67398847222222	0.8694	0.157	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	plate02	0
40.459340833333336	1.1862	0.161	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	plate02	0
34.77865722222222	0.9102	0.156	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	plate02	0
33.40232038888889	1.1246	0.1592	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	plate02	0
26.131014888888892	0.7148	0.161	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	plate02	0
44.35567091666667	1.3174000000000001	0.1524	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	plate02	0
28.46607586111111	0.8066000000000001	0.1554	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	plate02	0
38.51244463888889	1.2336	0.15533333333333332	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	plate02	0
43.99874763888889	1.2531999999999999	0.15940000000000001	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	plate02	0
29.206311916666667	0.8822	0.1602	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	plate02	0
38.51184958333334	1.0798	0.1528	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	plate03	4
20.739758833333333	0.589	0.153	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	plate03	4
31.86212063888889	0.8211999999999999	0.149	H1287	anc	A1287_A1977	a	coculture	B03B04	R2A	plate03	4
40.12371322222222	1.1718	0.14759999999999998	H1977	anc	A1287_A1977	a	coculture	B03B04	R2A	plate03	4
34.56837083333333	0.906	0.154	H1287	anc	A1287_E1977	a	coculture	B05B06	R2A	plate03	4
33.84232275	1.0654	0.15	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	plate03	4
25.634955222222224	0.706	0.1602	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	plate03	4
43.452571472222225	1.2824	0.1548	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	plate03	4
29.447117750000004	0.825	0.159	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	plate03	4
37.853423944444444	1.261	0.153	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	plate03	4
42.83008713888889	1.2438	0.1564	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	plate03	4
29.8849385	0.908	0.15159999999999998	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	plate03	4
36.34681036111111	0.9793999999999999	0.149	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate03	4
26.983030388888892	0.9092	0.1504	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate03	4
36.51077033333333	0.933	0.15159999999999998	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	plate03	4
32.23204316666667	0.9988	0.149	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	plate03	4
36.545877222222224	0.9491999999999999	0.154	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	plate03	4
33.99159488888889	1.0898	0.145	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	plate03	4
26.543403583333333	0.7368	0.155	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	plate03	4
44.84054813888889	1.3432	0.157	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	plate03	4
29.960093888888892	0.8313999999999999	0.153	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	plate03	4
37.78993583333334	1.1908	0.153	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	plate03	4
44.688534861111116	1.2884	0.154	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	plate03	4
30.950285694444446	0.984	0.1548	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	plate03	4
39.31213063888889	1.0866	0.15259999999999999	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate03	4
21.145141000000002	0.6388	0.14959999999999998	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate03	4
35.56517486111111	0.8946000000000001	0.1568	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	plate03	4
40.12448238888889	1.1908	0.1568	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	plate03	4
37.03884297222223	0.9608	0.15	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	plate03	4
34.395611111111116	1.1056000000000001	0.1484	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	plate03	4
26.919682583333334	0.7338	0.151	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	plate03	4
44.658152111111114	1.3432	0.1546	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	plate03	4
31.421734611111113	0.8613999999999999	0.156	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	plate03	4
36.69106602777778	1.1554	0.152	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	plate03	4
45.57602775	1.3164	0.156	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	plate03	4
29.78629713888889	0.9596	0.152	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	plate03	4
37.42883788888889	1.019	0.1602	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate03	4
20.878153805555556	0.6372	0.152	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate03	4
34.79150958333334	0.8788	0.1548	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	plate03	4
39.99320711111111	1.1948	0.1518	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	plate03	4
37.11569738888889	0.953	0.154	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	plate03	4
34.12512872222222	1.0998000000000001	0.15	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	plate03	4
27.624237833333336	0.7468	0.1534	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	plate03	4
44.134828500000005	1.3302	0.1522	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	plate03	4
30.07853588888889	0.8158	0.157	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	plate03	4
38.869523138888894	1.2688	0.151	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	plate03	4
44.983815444444446	1.336	0.154	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	plate03	4
31.024132944444446	0.9974	0.15	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	plate03	4
37.26433161111111	1.027	0.158	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate03	4
20.913088666666667	0.621	0.152	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate03	4
35.49202002777778	0.8974	0.157	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	plate03	4
40.54701216666667	1.1928	0.148	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	plate03	4
36.080978333333334	0.9206000000000001	0.1576	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	plate03	4
34.23107813888889	1.1174	0.149	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	plate03	4
27.212874972222224	0.7462	0.151	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	plate03	4
44.14598363888889	1.3312	0.1504	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	plate03	4
29.42905977777778	0.8166	0.151	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	plate03	4
39.65313858333334	1.2548	0.1966	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	plate03	4
45.081079583333334	1.307	0.1532	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	plate03	4
29.916682444444447	0.9448	0.153	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	plate03	4
38.47138363888889	1.0546	0.154	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate03	4
20.12324716666667	0.585	0.154	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate03	4
33.431992	0.8674	0.1572	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	plate03	4
38.75903547222222	1.122	0.1494	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	plate03	4
36.904095500000004	0.9688	0.161	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	plate03	4
30.791409722222223	0.966	0.151	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	plate03	4
26.329087944444446	0.7263999999999999	0.15159999999999998	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	plate03	4
43.49733586111111	1.2728	0.1548	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	plate03	4
29.419592750000003	0.8336	0.155	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	plate03	4
36.261008000000004	1.0978	0.154	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	plate03	4
43.41671127777778	1.2616	0.152	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	plate03	4
28.633413444444447	0.877	0.1544	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	plate03	4
27.81922161111111	0.8183333333333332	0.154	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	plate04	8
19.833959111111113	0.5082	0.1552	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	plate04	8
25.935507333333334	0.6816000000000001	0.154	H1287	anc	A1287_A1977	a	coculture	B03B04	R2A	plate04	8
42.03335766666667	1.2973999999999999	0.1492	H1977	anc	A1287_A1977	a	coculture	B03B04	R2A	plate04	8
29.02154177777778	0.784	0.16	H1287	anc	A1287_E1977	a	coculture	B05B06	R2A	plate04	8
36.30232	1.1426	0.168	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	plate04	8
24.213097611111113	0.6826000000000001	0.154	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	plate04	8
42.14895691666667	1.2786	0.16140000000000002	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	plate04	8
24.713104083333334	0.7183999999999999	0.1566	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	plate04	8
39.38952325	1.2854	0.156	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	plate04	8
39.79180491666667	1.1498	0.1508	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	plate04	8
32.222624333333336	0.9975999999999999	0.148	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	plate04	8
30.91808494444445	0.8836	0.156	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate04	8
20.78138563888889	0.5828	0.153	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate04	8
29.541175250000002	0.8026666666666668	0.164	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	plate04	8
40.33453775	1.223	0.155	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	plate04	8
34.151268583333334	0.8948	0.159	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	plate04	8
36.41710669444445	1.1912	0.1598	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	plate04	8
23.32707513888889	0.6826000000000001	0.156	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	plate04	8
42.66511577777778	1.3304	0.167	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	plate04	8
25.58148852777778	0.7372	0.154	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	plate04	8
40.047158583333335	1.3254	0.146	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	plate04	8
42.933469638888894	1.2658	0.155	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	plate04	8
34.46829411111111	1.0952	0.163	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	plate04	8
27.750163833333335	0.8346	0.1568	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate04	8
21.011756305555558	0.6158	0.15259999999999999	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate04	8
29.489722722222226	0.8044	0.1562	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	plate04	8
40.209251	1.2248000000000001	0.155	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	plate04	8
30.58904366666667	0.8116000000000001	0.1484	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	plate04	8
37.10177769444445	1.231	0.153	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	plate04	8
22.974962027777778	0.6468	0.153	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	plate04	8
43.49909191666667	1.349	0.16040000000000001	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	plate04	8
23.90368077777778	0.6998	0.154	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	plate04	8
39.60999066666667	1.3316	0.147	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	plate04	8
41.98272191666667	1.227	0.153	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	plate04	8
33.83553477777778	1.0475999999999999	0.169	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	plate04	8
26.746678666666668	0.7994	0.158	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate04	8
20.618778555555558	0.6083999999999999	0.1544	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate04	8
