y0	mumax	r2	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	plate_name	streptomycin
0.004924871298381809	0.273834366303783	0.9999318826421987	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	plate07	24
0.024391823520850897	0.2449224199666882	0.9998767080910427	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	plate07	24
0.14613921684696524	5.496036040450343e-4	0.9973204682738382	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	plate07	24
0.030486993638448905	0.22878722755247627	0.9998519418095587	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	plate07	24
0.005703935220159564	0.2586557492055352	0.9998558071316035	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	plate07	24
0.15883419758762338	0.017168399009361447	0.9995308777262569	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	plate07	24
0.0022522544897449763	0.3253719948836923	0.9999031310162042	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	plate07	24
0.050075896404058406	0.25278206902968975	0.9996644752592128	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate07	24
0.035866018789330115	0.21685947047732468	0.9997302618992948	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate07	24
0.051909206556026724	0.2578941311137306	0.9997251877561674	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	plate07	24
0.15817288237967125	5.601729941281648e-4	0.9979146463520625	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	plate07	24
0.052538114263281435	0.24509964203457588	0.9997397592788738	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	plate07	24
0.009277532097315971	0.22275550997911375	0.9999252579136026	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	plate07	24
0.030766536942878377	0.2188828014899237	0.9999161489581548	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	plate07	24
0.13394633839525677	0.0026476893649843253	0.9884209034867399	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	plate07	24
0.029604365428534646	0.22923975915316125	0.9998182643058445	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	plate07	24
0.006032093652168664	0.248163721402065	0.9999695770127255	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	plate07	24
0.1578698238966056	0.011404851519812015	0.999041201183277	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	plate07	24
0.010718268281205224	0.2132161529646009	0.9999460541858858	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	plate07	24
0.04932569852481399	0.26646821167694046	0.9997932087870081	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate07	24
0.03003428018718261	0.23240095737610605	0.9997562999481461	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate07	24
0.052006771489771335	0.24708262895888472	0.9998482840947343	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	plate07	24
0.13640471637056187	0.0015889056533978196	0.9976362206861487	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	plate07	24
0.0497339480571865	0.2483990546033467	0.9998819281147101	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	plate07	24
0.005314738458605046	0.2583565507217918	0.9998906191831889	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	plate07	24
0.02609270023994492	0.24302274515464173	0.9998934859509864	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	plate07	24
0.15991081654027164	0.06405918634275391	0.9989008161027951	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	plate07	24
0.034601093554698724	0.2098034440660362	0.9998516860677499	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	plate07	24
0.008375385650305102	0.21949201962862155	0.9999277085721625	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	plate07	24
0.14005837024143264	0.0018102219149115544	0.9986922040824978	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	plate07	24
0.009602119889454083	0.21209178664887057	0.9999743029023859	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	plate07	24
0.04464498443722555	0.2814715179070222	0.999700580985091	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate07	24
0.03475200987084331	0.21584421286081237	0.9997358906157146	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate07	24
0.05498121048884397	0.2251838391692908	0.9998847934946438	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	plate07	24
0.13599160098690394	0.0017337125416845504	0.995573544039413	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	plate07	24
0.04551627460392253	0.2747262050734865	0.9998494529155113	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	plate07	24
0.012772723023042632	0.2006827474866946	0.9999209585660215	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	plate07	24
0.03313935753521199	0.21560148414853147	0.9998802240315015	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	plate07	24
0.10841735577926188	0.009139361187130926	0.9822975051862552	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	plate07	24
0.034608230689882294	0.21166819835217446	0.999840975633719	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	plate07	24
0.006708711810188128	0.2266432958327378	0.9999418475962739	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	plate07	24
0.13334649863777673	0.002095576418636197	0.9958124985971679	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	plate07	24
0.0054241454941657465	0.2392430604937031	0.9999398523041697	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	plate07	24
0.05283231786466655	0.25572257540676613	0.999663560227576	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate07	24
0.03387982873240909	0.2217381703422922	0.9997189872620569	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate07	24
0.18981686977347692	0.1856763112653825	0.9994783368152664	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	plate07	24
0.14320224835810824	2.5904857166217707e-4	0.9970536188201805	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	plate07	24
0.05050400883695181	0.24610106949037605	0.9998967607050783	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	plate07	24
0.007974837972545933	0.23502503243608064	0.9999114245210233	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	plate07	24
0.029220003799105696	0.22519957562723572	0.9998673040536145	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	plate07	24
0.1246697526895505	0.0055205797402128	0.9714654376947288	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	plate07	24
0.036454878213622165	0.20521644901949873	0.9998723050964087	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	plate07	24
0.0103252281615491	0.21017486648478065	0.9999673086748626	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	plate07	24
0.1036147787268723	0.015246761528112142	0.9859069896213364	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	plate07	24
0.01121652264859578	0.2083824680428163	0.9999769829809136	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	plate07	24
0.061899084429737405	0.2236391269990066	0.9998193450015788	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate07	24
0.03130623030305632	0.23108368391765666	0.9996543745387282	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate07	24
0.04709999507828136	0.24326297626362525	0.9997673820282511	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	plate07	24
0.1460172862555926	8.908601447691212e-4	0.9986505183954075	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	plate07	24
0.04949471451292193	0.24965272174188952	0.9998579959569381	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	plate07	24
0.0044820206281347376	0.2676054630817139	0.9998779598274949	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	plate07	24
0.0281722982108149	0.2336700758907741	0.9999052646702815	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	plate07	24
0.13202627829654381	0.00592260287496497	0.9899380506971337	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	plate07	24
0.03164333925253467	0.21993501072441382	0.9998904695848367	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	plate07	24
0.004987641661288756	0.2638699613991027	0.9999323533804246	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	plate07	24
0.09799281398253827	0.014648222316886844	0.9754109815943057	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	plate07	24
0.00721013858940666	0.24148402420687368	0.9999435396761879	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	plate07	24
0.04183226192999877	0.3249978237071396	0.9993745305345823	H1287	anc	NA	a	monoculture	B01B02	R2A	plate08	0
0.014475725983992238	0.26135204266959355	0.9995503648061057	NA	NA	NA	a	monoculture	B01B02	R2A	plate08	0
0.008515948059331159	0.3380007286312542	0.9998565908020843	H1977	anc	NA	a	monoculture	B03B04	R2A	plate08	0
0.14075614103357753	0.0024359410802658613	0.9498008640434393	NA	NA	NA	a	monoculture	B03B04	R2A	plate08	0
0.05379990460726438	0.25714509276395675	0.9998230541297227	H1287	anc	NA	a	monoculture	B05B06	R2A	plate08	4
0.13779090943913086	0.0019016746598772693	0.9527933129432146	NA	NA	NA	a	monoculture	B05B06	R2A	plate08	4
0.012030775187434483	0.2597098590815944	0.9999035950238195	H1977	anc	NA	a	monoculture	B07B08	R2A	plate08	4
0.13730081610622574	0.0023764182011983075	0.9879261693087552	NA	NA	NA	a	monoculture	B07B08	R2A	plate08	4
0.05276639235386486	0.2715797061606512	0.9997741472486166	H1287	anc	NA	a	monoculture	B09B10	R2A	plate08	8
0.012929087035188466	0.06897366006876814	0.9993816909434351	NA	NA	NA	a	monoculture	B09B10	R2A	plate08	8
1.2459637945817857e-4	0.2741460468238034	0.9999686167916502	H1977	anc	NA	a	monoculture	B11B12	R2A	plate08	8
0.14594944079436467	4.976665305846824e-4	0.9072875029161587	NA	NA	NA	a	monoculture	B11B12	R2A	plate08	8
0.045375652863850334	0.3008084829412436	0.9997152472660094	H1287	anc	NA	b	monoculture	C01C02	R2A	plate08	0
0.14552255641874615	1.11427793994483e-4	0.9949508536193631	NA	NA	NA	b	monoculture	C01C02	R2A	plate08	0
0.007771142517672563	0.29990543575504713	0.9998965589860696	H1977	anc	NA	b	monoculture	C03C04	R2A	plate08	0
0.14693739380693385	0.010369620716456142	0.9968633354615276	NA	NA	NA	b	monoculture	C03C04	R2A	plate08	0
0.05272851820744372	0.27432469904705026	0.9999058808440484	H1287	anc	NA	b	monoculture	C05C06	R2A	plate08	4
0.14358886545114888	5.489198714428953e-4	0.7650446807297876	NA	NA	NA	b	monoculture	C05C06	R2A	plate08	4
0.0094799195770631315	0.28761730019373405	0.9999147526890039	H1977	anc	NA	b	monoculture	C07C08	R2A	plate08	4
0.1281943625474138	0.0027242014042939537	0.9902980552791267	NA	NA	NA	b	monoculture	C07C08	R2A	plate08	4
0.05206591877791805	0.2842208123239267	0.9997784226282719	H1287	anc	NA	b	monoculture	C09C10	R2A	plate08	8
0.13657529173918492	0.0027325414446414615	0.96212509923508	NA	NA	NA	b	monoculture	C09C10	R2A	plate08	8
1.510781791123273e-4	0.2462097433264771	0.9999627314977211	H1977	anc	NA	b	monoculture	C11C12	R2A	plate08	8
0.14357624300767924	2.9941167339986096e-4	0.9942615694430618	NA	NA	NA	b	monoculture	C11C12	R2A	plate08	8
0.052726751168076645	0.2813401068496929	0.9997929853442826	H1287	anc	NA	c	monoculture	D01D02	R2A	plate08	0
0.14845726094030964	1.7804664620881805e-4	0.9978047453724092	NA	NA	NA	c	monoculture	D01D02	R2A	plate08	0
0.014710930435933946	0.27176263638734	0.9999438837792815	H1977	anc	NA	c	monoculture	D03D04	R2A	plate08	0
0.14627710700422483	0.006888623641241173	0.9927746285109275	NA	NA	NA	c	monoculture	D03D04	R2A	plate08	0
0.059077296950455896	0.26730093596069926	0.9999015167836098	H1287	anc	NA	c	monoculture	D05D06	R2A	plate08	4
0.1359904466156991	0.0019315232951583432	0.9576777182080559	NA	NA	NA	c	monoculture	D05D06	R2A	plate08	4
0.011250855442918825	0.27328743641914555	0.999905292271514	H1977	anc	NA	c	monoculture	D07D08	R2A	plate08	4
0.15172908207580837	2.6416444624895847e-4	0.9975442468737591	NA	NA	NA	c	monoculture	D07D08	R2A	plate08	4
0.052717848317325046	0.2703015328819319	0.999892883955665	H1287	anc	NA	c	monoculture	D09D10	R2A	plate08	8
0.135698575157249	0.0016177161072280903	0.9869913075958097	NA	NA	NA	c	monoculture	D09D10	R2A	plate08	8
2.9938366336380444e-4	0.23185327712360482	0.9999528380012204	H1977	anc	NA	c	monoculture	D11D12	R2A	plate08	8
0.14300470542358173	9.628307174489531e-4	0.997146010666017	NA	NA	NA	c	monoculture	D11D12	R2A	plate08	8
0.143204382127557	0.0018184915956696852	0.9726815395360917	NA	NA	NA	a	monoculture	E01E02	R2A	plate08	0
0.030261412674058526	0.22909271839205125	0.999883982983648	H1287	evo	NA	a	monoculture	E01E02	R2A	plate08	0
0.004757275121668279	0.2810781786163323	0.9999169780943761	NA	NA	NA	a	monoculture	E03E04	R2A	plate08	0
0.007838581004588408	0.24921876894399625	0.9999200897833239	H1977	evo	NA	a	monoculture	E03E04	R2A	plate08	0
0.13623698096255094	0.0020676391702535305	0.9765111410332147	NA	NA	NA	a	monoculture	E05E06	R2A	plate08	4
0.02711709155561307	0.23722782113931162	0.9998382280788751	H1287	evo	NA	a	monoculture	E05E06	R2A	plate08	4
0.13198714300693049	0.0016810740173141714	0.9593261267993353	NA	NA	NA	a	monoculture	E07E08	R2A	plate08	4
0.009691453630247997	0.22889894888772477	0.9999676950273287	H1977	evo	NA	a	monoculture	E07E08	R2A	plate08	4
0.1495570165255641	0.0016160123033244925	0.9853945038724031	NA	NA	NA	a	monoculture	E09E10	R2A	plate08	8
0.031004763156337566	0.2316215618295246	0.9998358093541293	H1287	evo	NA	a	monoculture	E09E10	R2A	plate08	8
0.1392372473958342	0.001962820913646041	0.9719940264161652	NA	NA	NA	a	monoculture	E11E12	R2A	plate08	8
0.010335803163812291	0.22952200664035532	0.9999726496425446	H1977	evo	NA	a	monoculture	E11E12	R2A	plate08	8
0.1462400698927879	2.90002296913102e-4	0.9864686127443771	NA	NA	NA	b	monoculture	F01F02	R2A	plate08	0
0.02813560719491088	0.2385660078174285	0.9999172854016625	H1287	evo	NA	b	monoculture	F01F02	R2A	plate08	0
0.13995587149169228	0.0011916389510814654	0.9846032616177172	NA	NA	NA	b	monoculture	F03F04	R2A	plate08	0
0.020488532921992285	0.1815735868322081	0.9999573817199644	H1977	evo	NA	b	monoculture	F03F04	R2A	plate08	0
0.14535344949534496	1.932033572950187e-4	0.9970528646526517	NA	NA	NA	b	monoculture	F05F06	R2A	plate08	4
0.030705713723946117	0.22923269291504605	0.9998311240407078	H1287	evo	NA	b	monoculture	F05F06	R2A	plate08	4
0.13227236443067203	0.0024760435620505917	0.9506755589591512	NA	NA	NA	b	monoculture	F07F08	R2A	plate08	4
0.007529494038717989	0.2581047078732822	0.999960170832833	H1977	evo	NA	b	monoculture	F07F08	R2A	plate08	4
0.1454096095237732	0.0012946203010369363	0.9935167715891051	NA	NA	NA	b	monoculture	F09F10	R2A	plate08	8
0.02763686584154119	0.24352612379405894	0.9998432100675132	H1287	evo	NA	b	monoculture	F09F10	R2A	plate08	8
0.14406680288948281	0.0010962954939954387	0.997030862294276	NA	NA	NA	b	monoculture	F11F12	R2A	plate08	8
0.009087082431104102	0.2410207605165282	0.9999606624385374	H1977	evo	NA	b	monoculture	F11F12	R2A	plate08	8
0.1478711867913094	0.002927876341310329	0.9791848286312297	NA	NA	NA	c	monoculture	G01G02	R2A	plate08	0
0.024182807183612095	0.2529428911480541	0.9998925429075025	H1287	evo	NA	c	monoculture	G01G02	R2A	plate08	0
0.16172893870025076	0.11240386410637723	0.9995051076888531	NA	NA	NA	c	monoculture	G03G04	R2A	plate08	0
0.006567156708677124	0.2792360575280517	0.9999543604268327	H1977	evo	NA	c	monoculture	G03G04	R2A	plate08	0
0.1443256515239132	0.0012054465256619697	0.9690477688618327	NA	NA	NA	c	monoculture	G05G06	R2A	plate08	4
0.030448936586899476	0.22772898541457184	0.999826599863387	H1287	evo	NA	c	monoculture	G05G06	R2A	plate08	4
0.13173635772845263	0.0027237751258699016	0.9918399356002302	NA	NA	NA	c	monoculture	G07G08	R2A	plate08	4
0.008520492425388958	0.25194556582489924	0.9999754926069899	H1977	evo	NA	c	monoculture	G07G08	R2A	plate08	4
0.14370219253614738	9.449228734322914e-4	0.99251045893213	NA	NA	NA	c	monoculture	G09G10	R2A	plate08	8
0.04676835376221361	0.19868917503923758	0.999841623297394	H1287	evo	NA	c	monoculture	G09G10	R2A	plate08	8
0.13545735129396827	0.00268879244041306	0.9847673384727096	NA	NA	NA	c	monoculture	G11G12	R2A	plate08	8
0.007231801292420829	0.256791872219758	0.9999410045838234	H1977	evo	NA	c	monoculture	G11G12	R2A	plate08	8
0.05513668304246854	0.26441703365143887	0.99974869039717	H1287	anc	NA	a	monoculture	B01B02	R2A	plate09	12
0.14094975430507914	0.0025311778303447447	0.9450015656610079	NA	NA	NA	a	monoculture	B01B02	R2A	plate09	12
0.003952978353363112	0.2463513707968045	0.9999747983206011	H1977	anc	NA	a	monoculture	B03B04	R2A	plate09	12
0.13567675870777432	0.002743794925396733	0.9786254894371814	NA	NA	NA	a	monoculture	B03B04	R2A	plate09	12
0.04819805357172554	0.2725482003403704	0.9998665577498985	H1287	anc	NA	a	monoculture	B05B06	R2A	plate09	16
0.13488730660591147	0.0022416490212464443	0.9875914685644634	NA	NA	NA	a	monoculture	B05B06	R2A	plate09	16
1.4325079670247983e-4	0.2963227970536321	0.9999470966466297	H1977	anc	NA	a	monoculture	B07B08	R2A	plate09	16
0.13366168793322064	0.0022977689896880845	0.9823228298735306	NA	NA	NA	a	monoculture	B07B08	R2A	plate09	16
0.056553760126523786	0.24679799877207226	0.9998657713124682	H1287	anc	NA	a	monoculture	B09B10	R2A	plate09	24
0.13873642662707178	0.0021087809626306	0.8445311197198172	NA	NA	NA	a	monoculture	B09B10	R2A	plate09	24
0.1240285019454043	0.0037015194879617256	0.9901667715516448	H1977	anc	NA	a	monoculture	B11B12	R2A	plate09	24
0.13835298469974391	0.0013574160810629352	0.9291379902771021	NA	NA	NA	a	monoculture	B11B12	R2A	plate09	24
0.05249356772761302	0.26369497247125834	0.9997656087074899	H1287	anc	NA	b	monoculture	C01C02	R2A	plate09	12
0.13799251611026764	0.0021179578955315905	0.8646283667208772	NA	NA	NA	b	monoculture	C01C02	R2A	plate09	12
0.005349865489143089	0.2155592056407733	0.9999428653677278	H1977	anc	NA	b	monoculture	C03C04	R2A	plate09	12
0.13482929201265229	0.0017882679340582037	0.9574723832844197	NA	NA	NA	b	monoculture	C03C04	R2A	plate09	12
0.04333638769668205	0.3038612700713935	0.9998759864901816	H1287	anc	NA	b	monoculture	C05C06	R2A	plate09	16
0.033607841943292624	0.24001108540865804	0.9996424470917782	NA	NA	NA	b	monoculture	C05C06	R2A	plate09	16
1.2838437901166984e-4	0.2931300415080752	0.9999238705190625	H1977	anc	NA	b	monoculture	C07C08	R2A	plate09	16
6.548090041531286e-5	0.24359759452047747	0.9998354514585243	NA	NA	NA	b	monoculture	C07C08	R2A	plate09	16
0.055327878023150256	0.2597099174165163	0.9998988083718696	H1287	anc	NA	b	monoculture	C09C10	R2A	plate09	24
0.14148773878366938	8.893304248744912e-4	0.9898789393248552	NA	NA	NA	b	monoculture	C09C10	R2A	plate09	24
0.1384281514204257	0.024212593466772077	0.9975986936630572	H1977	anc	NA	b	monoculture	C11C12	R2A	plate09	24
0.14741565223103856	0.0012533212848438975	0.9500275535046658	NA	NA	NA	b	monoculture	C11C12	R2A	plate09	24
0.05600203827809865	0.2584268562441907	0.9998267196288684	H1287	anc	NA	c	monoculture	D01D02	R2A	plate09	12
0.13864023120536845	4.8767797443539945e-4	0.985762144044877	NA	NA	NA	c	monoculture	D01D02	R2A	plate09	12
0.003784927317742837	0.23559366670528908	0.9999834031157603	H1977	anc	NA	c	monoculture	D03D04	R2A	plate09	12
0.13644103794052875	0.0014651909840740576	0.9137200813968078	NA	NA	NA	c	monoculture	D03D04	R2A	plate09	12
0.04453607359429314	0.30247249020961514	0.9998331423573836	H1287	anc	NA	c	monoculture	D05D06	R2A	plate09	16
0.14394392468173234	0.00110073346527366	0.9902714402049339	NA	NA	NA	c	monoculture	D05D06	R2A	plate09	16
1.8496796083495703e-4	0.27525309145262933	0.9999349848946993	H1977	anc	NA	c	monoculture	D07D08	R2A	plate09	16
0.13776701231081126	0.0024707185442166273	0.9928622924357317	NA	NA	NA	c	monoculture	D07D08	R2A	plate09	16
0.05429374855295221	0.27128454910380806	0.9998590186863459	H1287	anc	NA	c	monoculture	D09D10	R2A	plate09	24
0.1470082139588316	9.745974328369626e-4	0.9749217144357547	NA	NA	NA	c	monoculture	D09D10	R2A	plate09	24
0.14687507774258202	6.07053352228933e-4	0.9601646440687014	H1977	anc	NA	c	monoculture	D11D12	R2A	plate09	24
0.1524010369460632	0.0019241516237648742	0.9926388110931375	NA	NA	NA	c	monoculture	D11D12	R2A	plate09	24
0.13568536384941107	0.0015334182882919707	0.8811315067174151	NA	NA	NA	a	monoculture	E01E02	R2A	plate09	12
0.029226816949504134	0.22904026327763344	0.9998559479387643	H1287	evo	NA	a	monoculture	E01E02	R2A	plate09	12
0.144173153757477	8.233311907889477e-4	0.821352957162975	NA	NA	NA	a	monoculture	E03E04	R2A	plate09	12
0.013048215199061571	0.21594955069959737	0.9999468151324143	H1977	evo	NA	a	monoculture	E03E04	R2A	plate09	12
0.13816006934930444	0.001329170833776602	0.9739536963344351	NA	NA	NA	a	monoculture	E05E06	R2A	plate09	16
0.025764242359489556	0.2517524847553653	0.9998258973542764	H1287	evo	NA	a	monoculture	E05E06	R2A	plate09	16
0.0039411633291429405	0.09803480803550466	0.997669495518074	NA	NA	NA	a	monoculture	E07E08	R2A	plate09	16
0.014650661603412475	0.20772307715047508	0.9999719667943596	H1977	evo	NA	a	monoculture	E07E08	R2A	plate09	16
0.1384528989630472	0.001638364820335035	0.9399334201091616	NA	NA	NA	a	monoculture	E09E10	R2A	plate09	24
0.030671737031882397	0.23333597475695864	0.9998719123742765	H1287	evo	NA	a	monoculture	E09E10	R2A	plate09	24
0.14963290218715883	4.53195991035764e-4	0.9983760074273788	NA	NA	NA	a	monoculture	E11E12	R2A	plate09	24
0.010476386282313366	0.2214030221000815	0.999970130484021	H1977	evo	NA	a	monoculture	E11E12	R2A	plate09	24
0.14198499458748623	9.616852552660083e-4	0.9544767797316317	NA	NA	NA	b	monoculture	F01F02	R2A	plate09	12
0.02787635468018046	0.23298749000365515	0.9998325210245769	H1287	evo	NA	b	monoculture	F01F02	R2A	plate09	12
0.14326190189168617	6.317011134808297e-4	0.9943644127841138	NA	NA	NA	b	monoculture	F03F04	R2A	plate09	12
0.014563014372359469	0.206607029074673	0.9999636196844248	H1977	evo	NA	b	monoculture	F03F04	R2A	plate09	12
0.14578647632249483	1.0601206994582255e-4	0.9957928200799065	NA	NA	NA	b	monoculture	F05F06	R2A	plate09	16
0.0295246638910952	0.23136055247564183	0.9998412322015681	H1287	evo	NA	b	monoculture	F05F06	R2A	plate09	16
0.13413412999491134	0.001849633353672322	0.9793523658101064	NA	NA	NA	b	monoculture	F07F08	R2A	plate09	16
0.012683022568037083	0.21948681584602245	0.9999655437754645	H1977	evo	NA	b	monoculture	F07F08	R2A	plate09	16
0.14192905700645886	9.328106695944941e-5	0.9367557600931525	NA	NA	NA	b	monoculture	F09F10	R2A	plate09	24
0.02899763139404208	0.23442745012538446	0.999878541704933	H1287	evo	NA	b	monoculture	F09F10	R2A	plate09	24
0.1476646173087622	4.627251065071302e-4	0.98809150012935	NA	NA	NA	b	monoculture	F11F12	R2A	plate09	24
0.009282325500585277	0.218763208018199	0.9999419758800334	H1977	evo	NA	b	monoculture	F11F12	R2A	plate09	24
0.14767281182779285	1.765652536068127e-4	0.9974233915923558	NA	NA	NA	c	monoculture	G01G02	R2A	plate09	12
0.028723910101848077	0.22961909028503047	0.9998844461464139	H1287	evo	NA	c	monoculture	G01G02	R2A	plate09	12
0.14880524932544764	1.34466002406776e-4	0.9968053996614153	NA	NA	NA	c	monoculture	G03G04	R2A	plate09	12
0.008185386905538942	0.25433248110208323	0.9999398851363325	H1977	evo	NA	c	monoculture	G03G04	R2A	plate09	12
0.1426618745493916	0.001999472701860128	0.9884313480833271	NA	NA	NA	c	monoculture	G05G06	R2A	plate09	16
0.02965865151161052	0.23173928030656282	0.9998249283924995	H1287	evo	NA	c	monoculture	G05G06	R2A	plate09	16
0.14876122773410425	8.887555351797507e-5	0.9962073596714085	NA	NA	NA	c	monoculture	G07G08	R2A	plate09	16
0.008008869719021448	0.25824507153283716	0.9999435378575762	H1977	evo	NA	c	monoculture	G07G08	R2A	plate09	16
0.002641741776023551	0.20411773430180702	0.9998262307757224	NA	NA	NA	c	monoculture	G09G10	R2A	plate09	24
0.028230317484273855	0.23792563938515235	0.9998193800711648	H1287	evo	NA	c	monoculture	G09G10	R2A	plate09	24
0.13499795801982378	0.0022465438041371654	0.9679010343944326	NA	NA	NA	c	monoculture	G11G12	R2A	plate09	24
0.005133918261238372	0.2749721853081511	0.999972145188098	H1977	evo	NA	c	monoculture	G11G12	R2A	plate09	24
0.054745404786936035	0.271121454392755	0.9996072009666515	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	plate10	64
0.03199458981938155	0.23850811007112824	0.9997031505013875	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	plate10	64
0.056591214360472895	0.2544252386303543	0.9997555678241401	H1287	anc	A1287_E1977	a	coculture	B03B04	R2A	plate10	64
0.012463729028485141	0.22823372425340988	0.9998632109719108	H1977	evo	A1287_E1977	a	coculture	B03B04	R2A	plate10	64
0.029134145118665394	0.24373847073740654	0.9997951591528207	H1287	evo	E1287_E1977	a	coculture	B05B06	R2A	plate10	64
0.010219936487801166	0.24174112078442742	0.9998927359821549	H1977	evo	E1287_E1977	a	coculture	B05B06	R2A	plate10	64
0.045969930363668664	0.13202700889800378	0.9999286684854338	H1287	anc	A1287_E1287	a	coculture	B07B08	R2A	plate10	256
0.030206721282142274	0.24099875820751207	0.9997985703237783	H1287	evo	A1287_E1287	a	coculture	B07B08	R2A	plate10	256
0.04797100484149007	0.13661614708438483	0.9999372934275109	H1287	anc	A1287_E1977	a	coculture	B09B10	R2A	plate10	256
0.008087850299809627	0.25811015895250744	0.9998652140350411	H1977	evo	A1287_E1977	a	coculture	B09B10	R2A	plate10	256
0.03294293779771778	0.22168445727544575	0.9998296341253741	H1287	evo	E1287_E1977	a	coculture	B11B12	R2A	plate10	256
0.028406208693437653	0.1762581983049002	0.9998819035393147	H1977	evo	E1287_E1977	a	coculture	B11B12	R2A	plate10	256
0.055751373998849954	0.24402031033365665	0.9997375753901605	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate10	64
0.032999001929737516	0.24006016870435767	0.9996661741885638	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate10	64
0.058997943511280564	0.2487312856163947	0.9997752965445618	H1287	anc	A1287_E1977	b	coculture	C03C04	R2A	plate10	64
0.02442944313381366	0.17580087708184533	0.999918066749607	H1977	evo	A1287_E1977	b	coculture	C03C04	R2A	plate10	64
0.027435226693566937	0.24428109371745108	0.9998567973851259	H1287	evo	E1287_E1977	b	coculture	C05C06	R2A	plate10	64
0.014256110145788104	0.2167153934641058	0.9999395973728534	H1977	evo	E1287_E1977	b	coculture	C05C06	R2A	plate10	64
0.010335251411608267	0.2631175321591862	0.9995192761733518	H1287	anc	A1287_E1287	b	coculture	C07C08	R2A	plate10	256
