seconds	hours	well	OD600	OD600_rollmean	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name	strainID
129601	36.000277777777775	E12	1.014	1.015	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
130802	36.333888888888886	E12	1.012	1.0108	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
132002	36.66722222222222	E12	1.007	1.0058	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
133202	37.00055555555556	E12	1.001	1.001	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
134402	37.333888888888886	E12	0.995	0.9954	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
135602	37.66722222222222	E12	0.99	0.9892	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
136802	38.00055555555556	E12	0.984	0.9838	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
138002	38.333888888888886	E12	0.976	0.9784	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
139202	38.66722222222222	E12	0.974	0.9716	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
140402	39.00055555555556	E12	0.968	0.966	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
141602	39.333888888888886	E12	0.956	0.963	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
142802	39.66722222222222	E12	0.956	0.9614	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
144002	40.00055555555556	E12	0.961	0.9606	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
145202	40.333888888888886	E12	0.966	0.9614	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
146402	40.66722222222222	E12	0.964	0.9608	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
147602	41.00055555555556	E12	0.96	0.9604	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
148802	41.333888888888886	E12	0.953	0.9598	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
150002	41.66722222222222	E12	0.959	0.9592	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
151202	42.00055555555556	E12	0.963	0.9594	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
152402	42.333888888888886	E12	0.961	0.9608	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
153602	42.66722222222222	E12	0.961	0.961	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
154802	43.00055555555556	E12	0.96	0.96	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
156002	43.333888888888886	E12	0.96	0.9582	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
157202	43.66722222222222	E12	0.958	0.955	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
158402	44.00055555555556	E12	0.952	0.9496	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
159602	44.333888888888886	E12	0.945	0.9382	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
160802	44.66722222222222	E12	0.933	0.924	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
162002	45.00055555555556	E12	0.903	0.9098	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
163202	45.333888888888886	E12	0.887	0.897	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
164402	45.66722222222222	E12	0.881	0.8872	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
165602	46.00055555555556	E12	0.881	0.884	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
166802	46.333888888888886	E12	0.884	0.8846	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
168002	46.66722222222222	E12	0.887	0.887	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
169202	47.00055555555556	E12	0.89	0.89	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
170402	47.333888888888886	E12	0.893	0.8922	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
171602	47.66722222222222	E12	0.896	0.8935	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
172802	48.00055555555556	E12	0.895	0.8946666666666667	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	0	plate02	E1977
0	0	F11	0.164	0.16366666666666668	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
1200	0.3333333333333333	F11	0.164	0.1635	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
2400	0.6666666666666666	F11	0.163	0.1632	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
3600	1	F11	0.163	0.1628	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
4800	1.3333333333333333	F11	0.162	0.16240000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
6000	1.6666666666666667	F11	0.162	0.1622	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
7200	2	F11	0.162	0.162	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
8400	2.3333333333333335	F11	0.162	0.1618	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
9600	2.6666666666666665	F11	0.162	0.1616	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
10800	3	F11	0.161	0.16140000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
12000	3.3333333333333335	F11	0.161	0.1612	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
13200	3.6666666666666665	F11	0.161	0.1608	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
14400	4	F11	0.161	0.1606	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
15600	4.333333333333333	F11	0.16	0.1604	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
16800	4.666666666666667	F11	0.16	0.1602	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
18000	5	F11	0.16	0.1602	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
19200	5.333333333333333	F11	0.16	0.1604	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
20400	5.666666666666667	F11	0.161	0.161	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
21600	6	F11	0.161	0.16140000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
22800	6.333333333333333	F11	0.163	0.16240000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
24000	6.666666666666667	F11	0.162	0.16340000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
25200	7	F11	0.165	0.1652	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
26400	7.333333333333333	F11	0.166	0.168	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
27600	7.666666666666667	F11	0.17	0.1728	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
28800	8	F11	0.177	0.1832	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
30000	8.333333333333334	F11	0.186	0.1934	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
31200	8.666666666666666	F11	0.217	0.2048	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
32400	9	F11	0.217	0.2206	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
33600	9.333333333333334	F11	0.227	0.2404	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
34800	9.666666666666666	F11	0.256	0.2612	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
36000	10	F11	0.285	0.2884	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
37200	10.333333333333334	F11	0.321	0.3206	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
38400	10.666666666666666	F11	0.353	0.3532	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
39600	11	F11	0.388	0.3874	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
40800	11.333333333333334	F11	0.419	0.423	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
42000	11.666666666666666	F11	0.456	0.4602	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
43200	12	F11	0.499	0.4984	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
44400	12.333333333333334	F11	0.539	0.5386	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
45600	12.666666666666666	F11	0.579	0.5772	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
46800	13	F11	0.62	0.613	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
48000	13.333333333333334	F11	0.649	0.6458	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
49200	13.666666666666666	F11	0.678	0.6822	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
50400	14	F11	0.703	0.7212	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
51600	14.333333333333334	F11	0.761	0.76	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
52800	14.666666666666666	F11	0.815	0.7994	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
54000	15	F11	0.843	0.8412	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
55200	15.333333333333334	F11	0.875	0.8784	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
56400	15.666666666666666	F11	0.912	0.9096	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
57600	16	F11	0.947	0.9408	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
58800	16.333333333333332	F11	0.971	0.967	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
60000	16.666666666666668	F11	0.999	0.9932	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
61200	17	F11	1.006	1.0144	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
62400	17.333333333333332	F11	1.043	1.0328	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
63600	17.666666666666668	F11	1.053	1.0518	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
64800	18	F11	1.063	1.0732	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
66000	18.333333333333332	F11	1.094	1.09	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
67200	18.666666666666668	F11	1.113	1.1064	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
68401	19.00027777777778	F11	1.127	1.1216	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
69601	19.33361111111111	F11	1.135	1.135	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
70801	19.666944444444443	F11	1.139	1.1492	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
72001	20.00027777777778	F11	1.161	1.1602	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
73201	20.33361111111111	F11	1.184	1.1716	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
74401	20.666944444444443	F11	1.182	1.183	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
75601	21.00027777777778	F11	1.192	1.1904	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
76801	21.33361111111111	F11	1.196	1.1928	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
78001	21.666944444444443	F11	1.198	1.1986	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
79201	22.00027777777778	F11	1.196	1.2042	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
80401	22.33361111111111	F11	1.211	1.2092	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
81601	22.666944444444443	F11	1.22	1.2148	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
82801	23.00027777777778	F11	1.221	1.2222	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
84001	23.33361111111111	F11	1.226	1.2278	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
85201	23.666944444444443	F11	1.233	1.2324000000000002	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
86401	24.00027777777778	F11	1.239	1.2376	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
87601	24.33361111111111	F11	1.243	1.2428	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
88801	24.666944444444443	F11	1.247	1.247	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
90001	25.00027777777778	F11	1.252	1.2504	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
91201	25.33361111111111	F11	1.254	1.2526	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
92401	25.666944444444443	F11	1.256	1.2548	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
93601	26.00027777777778	F11	1.254	1.256	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
94801	26.33361111111111	F11	1.258	1.257	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
96001	26.666944444444443	F11	1.258	1.2586	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
97201	27.00027777777778	F11	1.259	1.2608	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
98401	27.33361111111111	F11	1.264	1.2624	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
99601	27.666944444444443	F11	1.265	1.2642	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
100801	28.00027777777778	F11	1.266	1.2664	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
102001	28.33361111111111	F11	1.267	1.2684	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
103201	28.666944444444443	F11	1.27	1.27	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
104401	29.00027777777778	F11	1.274	1.2722	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
105601	29.33361111111111	F11	1.273	1.2748	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
106801	29.666944444444443	F11	1.277	1.2772	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
108001	30.00027777777778	F11	1.28	1.2794	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
109201	30.33361111111111	F11	1.282	1.2826	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
110401	30.666944444444443	F11	1.285	1.2854	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
111601	31.00027777777778	F11	1.289	1.2878	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
112801	31.33361111111111	F11	1.291	1.29	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
114001	31.666944444444443	F11	1.292	1.2922	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
115201	32.000277777777775	F11	1.293	1.294	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
116401	32.33361111111111	F11	1.296	1.2948	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
117601	32.66694444444445	F11	1.298	1.2952	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
118801	33.000277777777775	F11	1.295	1.2946	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
120001	33.33361111111111	F11	1.294	1.2922	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
121201	33.66694444444445	F11	1.29	1.288	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
122401	34.000277777777775	F11	1.284	1.2838	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
123601	34.33361111111111	F11	1.277	1.2794	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
124801	34.66694444444445	F11	1.274	1.275	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
126001	35.000277777777775	F11	1.272	1.2716	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
127201	35.33361111111111	F11	1.268	1.2692	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
128401	35.66694444444445	F11	1.267	1.267	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
129601	36.000277777777775	F11	1.265	1.2654	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
130802	36.333888888888886	F11	1.263	1.2646	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
132002	36.66722222222222	F11	1.264	1.2638	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
133202	37.00055555555556	F11	1.264	1.263	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
134402	37.333888888888886	F11	1.263	1.2622	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
135602	37.66722222222222	F11	1.261	1.2606	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
136802	38.00055555555556	F11	1.259	1.2592	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
138002	38.333888888888886	F11	1.256	1.2586	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
139202	38.66722222222222	F11	1.257	1.258	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
140402	39.00055555555556	F11	1.26	1.2578	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
141602	39.333888888888886	F11	1.258	1.2584	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
142802	39.66722222222222	F11	1.258	1.2594	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
144002	40.00055555555556	F11	1.259	1.2598	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
145202	40.333888888888886	F11	1.262	1.2606	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
146402	40.66722222222222	F11	1.262	1.2614	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
147602	41.00055555555556	F11	1.262	1.2614	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
148802	41.333888888888886	F11	1.262	1.259	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
150002	41.66722222222222	F11	1.259	1.2512	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
151202	42.00055555555556	F11	1.25	1.2422	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
152402	42.333888888888886	F11	1.223	1.2336	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
153602	42.66722222222222	F11	1.217	1.2266	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
154802	43.00055555555556	F11	1.219	1.2218	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
156002	43.333888888888886	F11	1.224	1.2232	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
157202	43.66722222222222	F11	1.226	1.2262	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
158402	44.00055555555556	F11	1.23	1.2292	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
159602	44.333888888888886	F11	1.232	1.232	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
160802	44.66722222222222	F11	1.234	1.233	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
162002	45.00055555555556	F11	1.238	1.2328	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
163202	45.333888888888886	F11	1.231	1.2324	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
164402	45.66722222222222	F11	1.229	1.2318	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
165602	46.00055555555556	F11	1.23	1.2298	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
166802	46.333888888888886	F11	1.231	1.2292	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
168002	46.66722222222222	F11	1.228	1.2296	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
169202	47.00055555555556	F11	1.228	1.2306	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
170402	47.333888888888886	F11	1.231	1.2314	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
171602	47.66722222222222	F11	1.235	1.23225	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
172802	48.00055555555556	F11	1.235	1.2336666666666667	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	A1977
0	0	F12	0.156	0.15566666666666668	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
1200	0.3333333333333333	F12	0.156	0.1555	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
2400	0.6666666666666666	F12	0.155	0.1552	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
3600	1	F12	0.155	0.1556	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
4800	1.3333333333333333	F12	0.154	0.1558	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
6000	1.6666666666666667	F12	0.158	0.1562	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
7200	2	F12	0.157	0.1564	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
8400	2.3333333333333335	F12	0.157	0.1568	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
9600	2.6666666666666665	F12	0.156	0.1564	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
10800	3	F12	0.156	0.156	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
12000	3.3333333333333335	F12	0.156	0.1556	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
13200	3.6666666666666665	F12	0.155	0.1554	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
14400	4	F12	0.155	0.1552	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
15600	4.333333333333333	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
16800	4.666666666666667	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
18000	5	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
19200	5.333333333333333	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
20400	5.666666666666667	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
21600	6	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
22800	6.333333333333333	F12	0.155	0.155	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
24000	6.666666666666667	F12	0.155	0.1552	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
25200	7	F12	0.155	0.1554	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
26400	7.333333333333333	F12	0.156	0.1556	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
27600	7.666666666666667	F12	0.156	0.156	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
28800	8	F12	0.156	0.1566	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
30000	8.333333333333334	F12	0.157	0.157	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
31200	8.666666666666666	F12	0.158	0.1578	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
32400	9	F12	0.158	0.159	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
33600	9.333333333333334	F12	0.16	0.1604	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
34800	9.666666666666666	F12	0.162	0.1622	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
36000	10	F12	0.164	0.1648	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
37200	10.333333333333334	F12	0.167	0.1684	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
38400	10.666666666666666	F12	0.171	0.1756	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
39600	11	F12	0.178	0.1858	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
40800	11.333333333333334	F12	0.198	0.1972	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
42000	11.666666666666666	F12	0.215	0.2096	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
43200	12	F12	0.224	0.2234	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
44400	12.333333333333334	F12	0.233	0.237	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
45600	12.666666666666666	F12	0.247	0.2504	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
46800	13	F12	0.266	0.2648	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
48000	13.333333333333334	F12	0.282	0.2816	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
49200	13.666666666666666	F12	0.296	0.301	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	0	plate02	E1977
