y0	mumax	r2	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name
0.007553565059828055	0.22386201258668054	0.9999078890295694	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	16	plate06
0.02924094289770075	0.23444367546478098	0.9998740161734927	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	16	plate06
0.15369724979093208	0.02416947962338047	0.997612088277516	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	16	plate06
0.02942695816477052	0.2303468269705156	0.9998186502856768	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	16	plate06
0.005443572430329134	0.24850286630568041	0.9999171025460513	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	16	plate06
0.14532433668311057	4.869030419033971e-4	0.9982514317401788	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	16	plate06
0.009543005619527785	0.21410427402379523	0.9999643256326887	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	16	plate06
0.052814184162854216	0.25313064580461453	0.9996712085723355	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	16	plate06
0.033018518993535376	0.21317497978264358	0.999799015364389	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	16	plate06
0.05019330771555672	0.2573692980115232	0.9998018263961669	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	16	plate06
0.15846321161722735	0.043750843940461	0.999319596085339	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	16	plate06
0.050023490102755384	0.26178197558253846	0.999790935279667	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	16	plate06
0.005976838426665667	0.2505040891715375	0.9999296750116153	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	16	plate06
0.09602718536875088	0.12371107591925104	0.999958541963373	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	16	plate06
0.13850798717346083	0.0013692554960000438	0.9739638671796949	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	16	plate06
0.029312565842997747	0.23089447378763409	0.9998274528529866	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	16	plate06
0.007319837026359073	0.23353032454808184	0.9999560222967597	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	16	plate06
0.13553948136885993	0.002642602285070051	0.9968954159365736	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	16	plate06
0.008045156138949832	0.22289781140692377	0.9999559797258903	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	16	plate06
0.2209160554668949	0.14980746302264983	0.9994824340317122	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	16	plate06
0.03506380509187999	0.20197229685297985	0.9998516628598556	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	16	plate06
0.047824521877127296	0.26304206173621775	0.9997477800811613	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	16	plate06
0.14386358250161527	0.003789182417790156	0.9965311791680972	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	16	plate06
0.06966887693871708	0.2220627253743279	0.9996340334213825	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	16	plate06
0.0069003509616628765	0.24590318199623298	0.999864275507555	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	16	plate06
0.026436319081733804	0.24014749858156237	0.9999091562503323	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	16	plate06
0.1395030269647579	0.0017214709930744789	0.9939046294713728	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	16	plate06
0.04053691794048571	0.20560910574916466	0.9998016017058929	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	16	plate06
0.009964864544465244	0.2090902671507743	0.9999581985087298	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	16	plate06
0.13922191087972186	0.0020313763019610687	0.9967748933546834	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	16	plate06
0.00631261828004679	0.2439411177340629	0.9999750593738884	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	16	plate06
0.04501140507886846	0.27619135961349583	0.999547535658799	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	16	plate06
0.03384676894835092	0.21087548523442529	0.9998137999768164	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	16	plate06
0.051874067779333254	0.25720990374156977	0.9998050252413262	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	16	plate06
0.13509801045414757	0.002197820017649249	0.9974453803716956	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	16	plate06
0.047507721405461854	0.2703409852439622	0.999779421459913	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	16	plate06
0.007368012074278609	0.23993413589309176	0.9998665042552455	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	16	plate06
0.028227467142152168	0.23714923814409672	0.9998718554178618	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	16	plate06
0.1422498721817897	3.742104868394507e-4	0.9982784074003084	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	16	plate06
0.026302642508584592	0.24368845109322598	0.9997861641356698	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	16	plate06
0.0044859672748495056	0.26284072783615176	0.9999058351091581	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	16	plate06
0.14686233922090702	4.454763903341647e-5	0.9976810237893824	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	16	plate06
0.003340664705925639	0.29263397652836687	0.9999532110059551	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	16	plate06
0.04567251798319835	0.2667430009329029	0.9996284316158716	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	24	plate07
0.034289983000308624	0.2200285073838711	0.9996413491068583	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	24	plate07
0.05400381584772946	0.2405323387760683	0.9998298380119375	H1287	anc	A1287_A1977	a	coculture	B03B04	R2A	24	plate07
0.11423094824116803	0.00545613883894445	0.9946825841703364	H1977	anc	A1287_A1977	a	coculture	B03B04	R2A	24	plate07
0.05467885222161686	0.23871898441778808	0.9998180415063862	H1287	anc	A1287_E1977	a	coculture	B05B06	R2A	24	plate07
0.004924871298381899	0.2738343663037819	0.9999318826421987	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	24	plate07
0.024391823520850977	0.24492241996668793	0.9998767080910427	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	24	plate07
0.14613921684696288	5.496036040455032e-4	0.9973204682738143	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	24	plate07
0.030486993638448926	0.22878722755247624	0.9998519418095587	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	24	plate07
0.005703935220159648	0.2586557492055343	0.9998558071316035	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	24	plate07
0.1588341975876219	0.0171683990093669	0.9995308777262566	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	24	plate07
0.0022522544897450067	0.32537199488369145	0.9999031310162042	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	24	plate07
0.05007589640405815	0.2527820690296905	0.9996644752592126	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	24	plate07
0.03586601878933027	0.21685947047732423	0.9997302618992948	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	24	plate07
0.0519092065560268	0.2578941311137303	0.9997251877561674	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	24	plate07
0.15817288237967292	5.601729941274807e-4	0.9979146463520556	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	24	plate07
0.052538114263281366	0.24509964203457604	0.9997397592788737	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	24	plate07
0.009277532097316174	0.2227555099791124	0.9999252579136026	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	24	plate07
0.03076653694287843	0.2188828014899236	0.9999161489581548	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	24	plate07
0.13394633839525724	0.002647689364984224	0.9884209034866407	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	24	plate07
0.029604365428534764	0.2292397591531609	0.9998182643058445	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	24	plate07
0.006032093652168816	0.24816372140206341	0.9999695770127255	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	24	plate07
0.1578698238965931	0.011404851519873969	0.9990412011832783	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	24	plate07
0.010718268281205347	0.21321615296460014	0.9999460541858858	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	24	plate07
0.04932569852481396	0.2664682116769406	0.9997932087870081	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	24	plate07
0.030034280187182672	0.2324009573761059	0.9997562999481461	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	24	plate07
0.05200677148977136	0.24708262895888458	0.9998482840947343	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	24	plate07
0.13640471637056187	0.00158890565339782	0.9976362206861424	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	24	plate07
0.0497339480571862	0.24839905460334746	0.9998819281147101	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	24	plate07
0.005314738458605104	0.25835655072179114	0.9998906191831889	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	24	plate07
0.026092700239945033	0.24302274515464137	0.9998934859509864	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	24	plate07
0.15991081654026126	0.0640591863427944	0.9989008161027952	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	24	plate07
0.034601093554698835	0.20980344406603602	0.9998516860677499	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	24	plate07
0.008375385650305076	0.21949201962862167	0.9999277085721625	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	24	plate07
0.14005837024143258	0.0018102219149116127	0.9986922040824997	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	24	plate07
0.009602119889454017	0.2120917866488709	0.9999743029023859	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	24	plate07
0.044644984437225484	0.28147151790702235	0.9997005809850908	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	24	plate07
0.03475200987084331	0.21584421286081243	0.9997358906157146	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	24	plate07
0.05498121048884358	0.22518383916929177	0.9998847934946438	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	24	plate07
0.13599160098690344	0.0017337125416846736	0.995573544039395	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	24	plate07
0.04551627460392229	0.27472620507348716	0.9998494529155113	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	24	plate07
0.012772723023042535	0.20068274748669515	0.9999209585660215	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	24	plate07
0.03313935753521208	0.21560148414853125	0.9998802240315015	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	24	plate07
0.10841735577926623	0.009139361187129822	0.9822975051862333	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	24	plate07
0.034608230689882315	0.21166819835217449	0.999840975633719	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	24	plate07
0.006708711810188002	0.22664329583273882	0.9999418475962739	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	24	plate07
0.1333464986377801	0.002095576418635643	0.9958124985971586	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	24	plate07
0.005424145494165701	0.23924306049370356	0.9999398523041697	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	24	plate07
0.05283231786466645	0.2557225754067663	0.999663560227576	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	24	plate07
0.033879828732409245	0.22173817034229176	0.9997189872620569	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	24	plate07
0.18981686977346351	0.18567631126543646	0.9994783368152667	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	24	plate07
0.14320224835810735	2.5904857166253096e-4	0.9970536188201614	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	24	plate07
0.05050400883695157	0.2461010694903767	0.9998967607050783	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	24	plate07
0.007974837972546094	0.2350250324360794	0.9999114245210233	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	24	plate07
0.02922000379910584	0.22519957562723525	0.9998673040536145	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	24	plate07
0.12466975268955033	0.005520579740212853	0.9714654376947307	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	24	plate07
0.03645487821362219	0.20521644901949873	0.9998723050964087	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	24	plate07
0.01032522816154915	0.2101748664847803	0.9999673086748626	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	24	plate07
0.10361477872687319	0.015246761528111892	0.9859069896213332	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	24	plate07
0.011216522648595963	0.2083824680428153	0.9999769829809136	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	24	plate07
0.06189908442973712	0.22363912699900712	0.9998193450015787	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	24	plate07
0.03130623030305639	0.23108368391765644	0.9996543745387282	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	24	plate07
0.04709999507828109	0.24326297626362609	0.9997673820282511	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	24	plate07
0.14601728625559268	8.908601447691035e-4	0.9986505183953972	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	24	plate07
0.049494714512921714	0.2496527217418901	0.9998579959569381	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	24	plate07
0.004482020628134821	0.26760546308171274	0.9998779598274949	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	24	plate07
0.02817229821081491	0.23367007589077418	0.9999052646702815	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	24	plate07
0.1320262782965467	0.005922602874964307	0.9899380506971087	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	24	plate07
0.03164333925253479	0.2199350107244135	0.9998904695848367	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	24	plate07
0.004987641661288825	0.26386996139910185	0.9999323533804246	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	24	plate07
0.09799281398253844	0.014648222316886802	0.9754109815942854	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	24	plate07
0.007210138589406738	0.24148402420687298	0.9999435396761878	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	24	plate07
0.04183226192999877	0.3249978237071396	0.9993745305345823	H1287	anc	NA	a	monoculture	B01B02	R2A	0	plate08
0.014475725983992238	0.26135204266959355	0.9995503648061057	NA	NA	NA	a	monoculture	B01B02	R2A	0	plate08
0.008515948059331159	0.3380007286312542	0.9998565908020843	H1977	anc	NA	a	monoculture	B03B04	R2A	0	plate08
0.14075614103357753	0.0024359410802658613	0.9498008640434393	NA	NA	NA	a	monoculture	B03B04	R2A	0	plate08
0.05379990460726438	0.25714509276395675	0.9998230541297227	H1287	anc	NA	a	monoculture	B05B06	R2A	4	plate08
0.13779090943913086	0.0019016746598772693	0.9527933129432146	NA	NA	NA	a	monoculture	B05B06	R2A	4	plate08
0.012030775187434483	0.2597098590815944	0.9999035950238195	H1977	anc	NA	a	monoculture	B07B08	R2A	4	plate08
0.13730081610622574	0.0023764182011983075	0.9879261693087552	NA	NA	NA	a	monoculture	B07B08	R2A	4	plate08
0.05276639235386486	0.2715797061606512	0.9997741472486166	H1287	anc	NA	a	monoculture	B09B10	R2A	8	plate08
0.012929087035188466	0.06897366006876814	0.9993816909434351	NA	NA	NA	a	monoculture	B09B10	R2A	8	plate08
1.2459637945817857e-4	0.2741460468238034	0.9999686167916502	H1977	anc	NA	a	monoculture	B11B12	R2A	8	plate08
0.14594944079436467	4.976665305846824e-4	0.9072875029161587	NA	NA	NA	a	monoculture	B11B12	R2A	8	plate08
0.045375652863850334	0.3008084829412436	0.9997152472660094	H1287	anc	NA	b	monoculture	C01C02	R2A	0	plate08
0.14552255641874615	1.11427793994483e-4	0.9949508536193629	NA	NA	NA	b	monoculture	C01C02	R2A	0	plate08
0.007771142517672563	0.29990543575504713	0.9998965589860696	H1977	anc	NA	b	monoculture	C03C04	R2A	0	plate08
0.14693739380693385	0.010369620716456142	0.9968633354615276	NA	NA	NA	b	monoculture	C03C04	R2A	0	plate08
0.05272851820744372	0.27432469904705026	0.9999058808440484	H1287	anc	NA	b	monoculture	C05C06	R2A	4	plate08
0.14358886545114888	5.489198714428953e-4	0.7650446807297876	NA	NA	NA	b	monoculture	C05C06	R2A	4	plate08
0.0094799195770631315	0.28761730019373405	0.9999147526890039	H1977	anc	NA	b	monoculture	C07C08	R2A	4	plate08
0.1281943625474138	0.0027242014042939537	0.9902980552791267	NA	NA	NA	b	monoculture	C07C08	R2A	4	plate08
0.05206591877791805	0.2842208123239267	0.9997784226282719	H1287	anc	NA	b	monoculture	C09C10	R2A	8	plate08
0.13657529173918492	0.0027325414446414615	0.96212509923508	NA	NA	NA	b	monoculture	C09C10	R2A	8	plate08
1.510781791123273e-4	0.2462097433264771	0.9999627314977211	H1977	anc	NA	b	monoculture	C11C12	R2A	8	plate08
0.14357624300767924	2.9941167339986096e-4	0.9942615694430618	NA	NA	NA	b	monoculture	C11C12	R2A	8	plate08
0.052726751168076645	0.2813401068496929	0.9997929853442826	H1287	anc	NA	c	monoculture	D01D02	R2A	0	plate08
0.14845726094030964	1.7804664620881805e-4	0.9978047453724092	NA	NA	NA	c	monoculture	D01D02	R2A	0	plate08
0.014710930435933946	0.27176263638734	0.9999438837792815	H1977	anc	NA	c	monoculture	D03D04	R2A	0	plate08
0.14627710700422483	0.006888623641241173	0.9927746285109275	NA	NA	NA	c	monoculture	D03D04	R2A	0	plate08
0.059077296950455896	0.26730093596069926	0.9999015167836098	H1287	anc	NA	c	monoculture	D05D06	R2A	4	plate08
0.1359904466156991	0.0019315232951583432	0.9576777182080559	NA	NA	NA	c	monoculture	D05D06	R2A	4	plate08
0.011250855442918825	0.27328743641914555	0.999905292271514	H1977	anc	NA	c	monoculture	D07D08	R2A	4	plate08
0.15172908207580837	2.6416444624895847e-4	0.9975442468737591	NA	NA	NA	c	monoculture	D07D08	R2A	4	plate08
0.052717848317325046	0.2703015328819319	0.999892883955665	H1287	anc	NA	c	monoculture	D09D10	R2A	8	plate08
0.135698575157249	0.0016177161072280903	0.9869913075958097	NA	NA	NA	c	monoculture	D09D10	R2A	8	plate08
2.9938366336380444e-4	0.23185327712360482	0.9999528380012204	H1977	anc	NA	c	monoculture	D11D12	R2A	8	plate08
0.14300470542358173	9.628307174489531e-4	0.997146010666017	NA	NA	NA	c	monoculture	D11D12	R2A	8	plate08
0.143204382127557	0.0018184915956696852	0.9726815395360917	NA	NA	NA	a	monoculture	E01E02	R2A	0	plate08
0.030261412674058526	0.22909271839205125	0.999883982983648	H1287	evo	NA	a	monoculture	E01E02	R2A	0	plate08
0.004757275121668279	0.2810781786163323	0.9999169780943761	NA	NA	NA	a	monoculture	E03E04	R2A	0	plate08
0.00783858100458841	0.24921876894399625	0.9999200897833239	H1977	evo	NA	a	monoculture	E03E04	R2A	0	plate08
0.13623698096255094	0.0020676391702535305	0.9765111410332147	NA	NA	NA	a	monoculture	E05E06	R2A	4	plate08
0.02711709155561307	0.23722782113931162	0.9998382280788751	H1287	evo	NA	a	monoculture	E05E06	R2A	4	plate08
0.13198714300693049	0.0016810740173141714	0.9593261267993353	NA	NA	NA	a	monoculture	E07E08	R2A	4	plate08
0.009691453630247997	0.22889894888772477	0.9999676950273287	H1977	evo	NA	a	monoculture	E07E08	R2A	4	plate08
0.1495570165255641	0.0016160123033244925	0.9853945038724031	NA	NA	NA	a	monoculture	E09E10	R2A	8	plate08
0.031004763156337566	0.2316215618295246	0.9998358093541293	H1287	evo	NA	a	monoculture	E09E10	R2A	8	plate08
0.1392372473958342	0.001962820913646041	0.971994026416165	NA	NA	NA	a	monoculture	E11E12	R2A	8	plate08
0.010335803163812291	0.22952200664035532	0.9999726496425446	H1977	evo	NA	a	monoculture	E11E12	R2A	8	plate08
0.1462400698927879	2.90002296913102e-4	0.9864686127443771	NA	NA	NA	b	monoculture	F01F02	R2A	0	plate08
0.02813560719491088	0.2385660078174285	0.9999172854016625	H1287	evo	NA	b	monoculture	F01F02	R2A	0	plate08
0.13995587149169228	0.0011916389510814654	0.9846032616177172	NA	NA	NA	b	monoculture	F03F04	R2A	0	plate08
0.020488532921992285	0.1815735868322081	0.9999573817199644	H1977	evo	NA	b	monoculture	F03F04	R2A	0	plate08
0.14535344949534496	1.932033572950187e-4	0.9970528646526517	NA	NA	NA	b	monoculture	F05F06	R2A	4	plate08
0.030705713723946117	0.22923269291504605	0.9998311240407078	H1287	evo	NA	b	monoculture	F05F06	R2A	4	plate08
0.13227236443067203	0.0024760435620505917	0.9506755589591512	NA	NA	NA	b	monoculture	F07F08	R2A	4	plate08
0.007529494038717989	0.2581047078732822	0.999960170832833	H1977	evo	NA	b	monoculture	F07F08	R2A	4	plate08
0.1454096095237732	0.0012946203010369363	0.9935167715891051	NA	NA	NA	b	monoculture	F09F10	R2A	8	plate08
0.02763686584154119	0.24352612379405894	0.9998432100675132	H1287	evo	NA	b	monoculture	F09F10	R2A	8	plate08
0.14406680288948281	0.0010962954939954387	0.997030862294276	NA	NA	NA	b	monoculture	F11F12	R2A	8	plate08
0.009087082431104102	0.2410207605165282	0.9999606624385374	H1977	evo	NA	b	monoculture	F11F12	R2A	8	plate08
0.1478711867913094	0.002927876341310329	0.9791848286312297	NA	NA	NA	c	monoculture	G01G02	R2A	0	plate08
0.024182807183612095	0.2529428911480541	0.9998925429075025	H1287	evo	NA	c	monoculture	G01G02	R2A	0	plate08
0.16172893870025076	0.11240386410637723	0.9995051076888531	NA	NA	NA	c	monoculture	G03G04	R2A	0	plate08
0.006567156708677124	0.2792360575280517	0.9999543604268327	H1977	evo	NA	c	monoculture	G03G04	R2A	0	plate08
0.1443256515239132	0.0012054465256619697	0.9690477688618327	NA	NA	NA	c	monoculture	G05G06	R2A	4	plate08
0.030448936586899476	0.22772898541457184	0.999826599863387	H1287	evo	NA	c	monoculture	G05G06	R2A	4	plate08
0.13173635772845263	0.0027237751258699016	0.9918399356002302	NA	NA	NA	c	monoculture	G07G08	R2A	4	plate08
0.008520492425388958	0.25194556582489924	0.9999754926069899	H1977	evo	NA	c	monoculture	G07G08	R2A	4	plate08
0.14370219253614738	9.449228734322914e-4	0.99251045893213	NA	NA	NA	c	monoculture	G09G10	R2A	8	plate08
0.04676835376221361	0.19868917503923758	0.999841623297394	H1287	evo	NA	c	monoculture	G09G10	R2A	8	plate08
0.13545735129396733	0.002688792440413312	0.9847673384727091	NA	NA	NA	c	monoculture	G11G12	R2A	8	plate08
0.007231801292420829	0.256791872219758	0.9999410045838234	H1977	evo	NA	c	monoculture	G11G12	R2A	8	plate08
0.05513668304246854	0.26441703365143887	0.99974869039717	H1287	anc	NA	a	monoculture	B01B02	R2A	12	plate09
0.14094975430507914	0.0025311778303447447	0.9450015656610079	NA	NA	NA	a	monoculture	B01B02	R2A	12	plate09
0.003952978353363112	0.2463513707968045	0.9999747983206011	H1977	anc	NA	a	monoculture	B03B04	R2A	12	plate09
0.13567675870777432	0.002743794925396733	0.9786254894371788	NA	NA	NA	a	monoculture	B03B04	R2A	12	plate09
0.04819805357172554	0.2725482003403704	0.9998665577498985	H1287	anc	NA	a	monoculture	B05B06	R2A	16	plate09
0.13488730660591147	0.0022416490212464443	0.9875914685644634	NA	NA	NA	a	monoculture	B05B06	R2A	16	plate09
1.4325079670247983e-4	0.2963227970536321	0.9999470966466297	H1977	anc	NA	a	monoculture	B07B08	R2A	16	plate09
0.13366168793322064	0.0022977689896880845	0.9823228298735306	NA	NA	NA	a	monoculture	B07B08	R2A	16	plate09
0.056553760126523786	0.24679799877207226	0.9998657713124682	H1287	anc	NA	a	monoculture	B09B10	R2A	24	plate09
0.13873642662707175	0.00210878096263061	0.8445311197198228	NA	NA	NA	a	monoculture	B09B10	R2A	24	plate09
0.1240285019454043	0.0037015194879617256	0.9901667715516447	H1977	anc	NA	a	monoculture	B11B12	R2A	24	plate09
0.13835298469974391	0.0013574160810629352	0.9291379902771021	NA	NA	NA	a	monoculture	B11B12	R2A	24	plate09
0.05249356772761302	0.26369497247125834	0.9997656087074899	H1287	anc	NA	b	monoculture	C01C02	R2A	12	plate09
0.13799251611026764	0.0021179578955315905	0.8646283667208772	NA	NA	NA	b	monoculture	C01C02	R2A	12	plate09
0.005349865489143089	0.2155592056407733	0.9999428653677278	H1977	anc	NA	b	monoculture	C03C04	R2A	12	plate09
0.13482929201265229	0.0017882679340582037	0.9574723832844197	NA	NA	NA	b	monoculture	C03C04	R2A	12	plate09
0.04333638769668205	0.3038612700713935	0.9998759864901816	H1287	anc	NA	b	monoculture	C05C06	R2A	16	plate09
0.033607841943292624	0.24001108540865804	0.9996424470917782	NA	NA	NA	b	monoculture	C05C06	R2A	16	plate09
1.2838437901166984e-4	0.2931300415080752	0.9999238705190625	H1977	anc	NA	b	monoculture	C07C08	R2A	16	plate09
6.548090041531286e-5	0.24359759452047747	0.9998354514585243	NA	NA	NA	b	monoculture	C07C08	R2A	16	plate09
0.055327878023150256	0.2597099174165163	0.9998988083718696	H1287	anc	NA	b	monoculture	C09C10	R2A	24	plate09
0.14148773878366938	8.893304248744912e-4	0.9898789393248552	NA	NA	NA	b	monoculture	C09C10	R2A	24	plate09
0.1384281514204257	0.024212593466772077	0.9975986936630572	H1977	anc	NA	b	monoculture	C11C12	R2A	24	plate09
0.14741565223103856	0.0012533212848438975	0.9500275535046658	NA	NA	NA	b	monoculture	C11C12	R2A	24	plate09
0.05600203827809865	0.2584268562441907	0.9998267196288684	H1287	anc	NA	c	monoculture	D01D02	R2A	12	plate09
0.13864023120536845	4.8767797443539945e-4	0.985762144044877	NA	NA	NA	c	monoculture	D01D02	R2A	12	plate09
0.003784927317742837	0.23559366670528908	0.9999834031157603	H1977	anc	NA	c	monoculture	D03D04	R2A	12	plate09
0.13644103794052875	0.0014651909840740576	0.9137200813968078	NA	NA	NA	c	monoculture	D03D04	R2A	12	plate09
0.04453607359429314	0.30247249020961514	0.9998331423573836	H1287	anc	NA	c	monoculture	D05D06	R2A	16	plate09
0.14394392468173234	0.00110073346527366	0.9902714402049339	NA	NA	NA	c	monoculture	D05D06	R2A	16	plate09
1.8496796083495703e-4	0.27525309145262933	0.9999349848946993	H1977	anc	NA	c	monoculture	D07D08	R2A	16	plate09
0.13776701231081126	0.0024707185442166273	0.9928622924357317	NA	NA	NA	c	monoculture	D07D08	R2A	16	plate09
0.0542937485529522	0.271284549103808	0.9998590186863459	H1287	anc	NA	c	monoculture	D09D10	R2A	24	plate09
0.1470082139588316	9.745974328369626e-4	0.9749217144357547	NA	NA	NA	c	monoculture	D09D10	R2A	24	plate09
0.14687507774258202	6.07053352228933e-4	0.9601646440687036	H1977	anc	NA	c	monoculture	D11D12	R2A	24	plate09
0.1524010369460632	0.0019241516237648742	0.9926388110931375	NA	NA	NA	c	monoculture	D11D12	R2A	24	plate09
0.13568536384941107	0.0015334182882919707	0.8811315067174151	NA	NA	NA	a	monoculture	E01E02	R2A	12	plate09
0.029226816949504134	0.22904026327763344	0.9998559479387643	H1287	evo	NA	a	monoculture	E01E02	R2A	12	plate09
0.144173153757477	8.233311907889477e-4	0.821352957162975	NA	NA	NA	a	monoculture	E03E04	R2A	12	plate09
0.013048215199061571	0.21594955069959737	0.9999468151324143	H1977	evo	NA	a	monoculture	E03E04	R2A	12	plate09
0.13816006934930444	0.001329170833776602	0.9739536963344348	NA	NA	NA	a	monoculture	E05E06	R2A	16	plate09
